type_id	ref_term
1060	Byelorussian
1060	Cape Verdian
1060	Catalan
1060	Cheremis/Mari
1060	Chilean
1060	Chinese
1060	Chuvash
1060	Czech
1060	Danish
1060	Dominican
1060	Dutch
1060	English
1060	Estonian
1060	Finnish
1060	Flemish
1060	French
1060	Frisian
1060	Georgian
1060	German
1060	Greek
1060	Gypsy
1060	Hungarian
1060	Indian
1060	Iranian
1060	Irish
1060	Italian
1060	Jewish
1060	Lappish
1060	Latvian
1060	Libyan
1060	Lithuanian
1060	Livonian
1060	Lydian
1060	Maltese
1060	Mexican
1060	Mongolian
1060	Moroccan
1060	North American Indian
1060	Norwegian
1060	Polish
1060	Russian
1060	Sardinian
1060	Scottish
1060	Serbian
1060	Siberian
1060	Slovakian
1060	Slovene
1060	Spanish
1060	Swedish
1060	Tadzhik
1060	Tatar
1060	Turkish
1060	Tuva
1060	US-American
1060	Ukrainian
1060	Wepsian
1060	Wotian
1060	Yakut
1060	Yemenite
1060A	Dutch
1060A	Estonian
1060A	Finnish
1060A	Georgian
1060A	Indian
1060A	Irish
1060A	Italian
1060A	Russian
1060A	Swedish
1061	Austrian
1061	Basque
1061	Catalan
1061	Chinese
1061	Czech
1061	Dutch
1061	Estonian
1061	Finnish
1061	French
1061	Frisian
1061	German
1061	Greek
1061	Gypsy
1061	Hungarian
1061	Indian
1061	Irish
1061	Italian
1061	Japanese
1061	Karelian
1061	Korean
1061	Latvian
1061	Lithuanian
1061	Livonian
1061	Mayan
1061	Norwegian
1061	Pakistani
1061	Russian
1061	Siberian
1061	Slovakian
1061	Spanish
1061	Sri Lankan
1061	Swedish
1061	Ukrainian
1061	West Indies
1061	Yemenite
1062	Austrian
1062	Basque
1062	Bulgarian
1062	Byelorussian
1062	Cape Verdian
1062	Catalan
1062	Central African
1062	Chilean
1062	Czech
1062	Estonian
1062	Faeroese
1062	Finnish
1062	Flemish
1062	French
1062	Frisian
1062	German
1062	Greek
1062	Gypsy
1062	Hungarian
1062	Iranian
1062	Italian
1062	Latvian
1062	Libyan
1062	Lithuanian
1062	Livonian
1062	Maltese
1062	Mayan
1062	Moroccan
1062	North American Indian
1062	Norwegian
1062	Polish
1062	Portuguese
1062	Puerto Rican
1062	Rumanian
1062	Russian
1062	Siberian
1062	Slovakian
1062	Slovene
1062	Sorbian
1062	Spanish
1062	Swedish
1062	Swiss
1062	Tatar
1062	Turkish
1062	Tuva
1062	US-American
1062	Wotian
1062	Yemenite
1063	Argentine
1063	Austrian
1063	Bulgarian
1063	Cheremis/Mari
1063	Chilean
1063	Chuvash
1063	Czech
1063	Dominican
1063	Estonian
1063	Finnish
1063	French
1063	German
1063	Greek
1063	Gypsy
1063	Hungarian
1063	Icelandic
1063	Indian
1063	Irish
1063	Italian
1063	Karelian
1063	Lappish
1063	Latvian
1063	Lithuanian
1063	Livonian
1063	Norwegian
1063	Polish
1063	Portuguese
1063	Puerto Rican
1063	Rumanian
1063	Russian
1063	Siberian
1063	Slovakian
1063	Slovene
1063	Sorbian
1063	Spanish
1063	Swedish
1063	Tatar
1063	Ukrainian
1063	Votyak
1063	Wepsian
1063	Wotian
1063A	African American
1063A	Basque
1063A	Bulgarian
1063A	Catalan
1063A	Croatian
1063A	Danish
1063A	English
1063A	French
1063A	German
1063A	Greek
1063A	Hungarian
1063A	Irish
1063A	Italian
1063A	Latvian
1063A	Maltese
1063A	Mexican
1063A	North American Indian
1063A	Portuguese
1063A	Serbian
1063A	Spanish
1063A	Swiss
1063A	Turkish
1063A	US-American
1064	Abkhaz
1064	Bulgarian
1064	Chinese
1064	Greek
1064	Karachay
1064	Kazakh
1064	Uzbek
1070	Albanian
1070	Bulgarian
1070	Cheremis/Mari
1070	Chilean
1070	English
1070	Finnish
1070	Greek
1070	Gypsy
1070	Jewish
1070	Kashubian
1070	Latvian
1070	Lithuanian
1070	Macedonian
1070	Maltese
1070	Moroccan
1070	Rumanian
1070	Serbian
1070	Tadzhik
1071	Bulgarian
1071	Byelorussian
1071	Cheremis/Mari
1071	Chuvash
1071	Czech
1071	Estonian
1071	Finnish
1071	Georgian
1071	German
1071	Gypsy
1071	Hungarian
1071	Kalmyk
1071	Karelian
1071	Latvian
1071	Lithuanian
1071	Livonian
1071	Mordvinian
1071	Russian
1071	Siberian
1071	Slovakian
1071	Slovene
1071	Swedish
1071	Tatar
1071	Udmurt
1071	Ukrainian
1071	Votyak
1071	Wepsian
1071	Wotian
1071	Yakut
1072	Bulgarian
1072	Byelorussian
1072	Cheremis/Mari
1072	Chuvash
1072	Croatian
1072	Czech
1072	Estonian
1072	Finnish
1072	Georgian
1072	German
1072	Gypsy
1072	Hungarian
1072	Jewish
1072	Kalmyk
1072	Karelian
1072	Lappish
1072	Latvian
1072	Lithuanian
1072	Mordvinian
1072	Polish
1072	Rumanian
1072	Russian
1072	Siberian
1072	Slovene
1072	Sorbian
1072	Spanish
1072	Swedish
1072	Syrjanian
1072	Tatar
1072	Tungus
1072	Turkish
1072	Udmurt
1072	Ukrainian
1072	Votyak
1072	Wepsian
1072	Wotian
1072	Yakut
1073	Austrian
1073	Faeroese
1073	Finnish
1073	German
1073	Gypsy
1073	Irish
1073	Lappish
1073	Latvian
1073	Lithuanian
1073	Swedish
1074	Algerian
1074	Byelorussian
1074	Catalan
1074	Egyptian
1074	English
1074	Finnish
1074	Indian
1074	Irish
1074	Japanese
1074	Lappish
1074	Latvian
1074	Pakistani
1074	Sri Lankan
1074	Swedish
1074	Tunisian
1074	US-American
1074	Ukrainian
1074	Welsh
1080*	Byelorussian
1080*	German
1080*	Hungarian
1080*	Lithuanian
1080*	Mexican
1080*	Polish
1080*	Rumanian
1080*	Russian
1080*	Siberian
1080*	Ukrainian
1082	Byelorussian
1082	Cheremis/Mari
1082	Chuvash
1082	Czech
1082	Estonian
1082	Finnish
1082	German
1082	Gypsy
1082	Hungarian
1082	Kalmyk
1082	Karelian
1082	Lappish
1082	Latvian
1082	Lithuanian
1082	Mordvinian
1082	Polish
1082	Russian
1082	Siberian
1082	Slovakian
1082	Swedish
1082	Tatar
1082	Ukrainian
1082	Votyak
1082	Wotian
1082A	Bulgarian
1082A	Byelorussian
1082A	Chinese
1082A	Georgian
1082A	Lithuanian
1082A	Rumanian
1082A	Russian
1082A	Serbian
1082A	Ukrainian
1082A	Uzbek
1083	Argentine
1083	Byelorussian
1083	Croatian
1083	French
1083	German
1083	Greek
1083	Gypsy
1083	Hungarian
1083	Italian
1083	Kalmyk
1083	Kazakh
1083	Lithuanian
1083	Macedonian
1083	Polish
1083	Portuguese
1083	Russian
1083	Slovene
1083	Swiss
1083	Turkish
1083	Ukrainian
1083	Votyak
1083A	Croatian
1083A	French
1083A	Latvian
1083A	Lithuanian
1083A	Ukrainian
1084	Austrian
1084	Burmese
1084	Byelorussian
1084	Catalan
1084	Cheremis/Mari
1084	Chuvash
1084	Czech
1084	Estonian
1084	Finnish
1084	Georgian
1084	German
1084	Gypsy
1084	Hungarian
1084	Japanese
1084	Karelian
1084	Lappish
1084	Latvian
1084	Lithuanian
1084	Livonian
1084	Lydian
1084	Norwegian
1084	Rumanian
1084	Russian
1084	Siberian
1084	Slovakian
1084	Slovene
1084	Swedish
1084	Tatar
1084	Ukrainian
1084	Wepsian
1085	Brazilian
1085	Buryat
1085	Catalan
1085	Central African
1085	Chilean
1085	Danish
1085	English
1085	Finnish
1085	Flemish
1085	French
1085	Greek
1085	Indian
1085	Indonesian
1085	Italian
1085	Lappish
1085	Livonian
1085	Maltese
1085	Mayan
1085	Mexican
1085	Mongolian
1085	North American Indian
1085	Norwegian
1085	Portuguese
1085	Puerto Rican
1085	Russian
1085	Spanish
1085	Sri Lankan
1085	Swedish
1085	Tuva
1085	US-American
1086	Argentine
1086	Chinese
1086	Estonian
1086	Finnish
1086	Greek
1086	Gypsy
1086	Hungarian
1086	Irish
1086	Kazakh
1086	Latvian
1086	Polish
1086	Swedish
1087	Finnish
1087	Lappish
1087	Norwegian
1088	Austrian
1088	Basque
1088	Brazilian
1088	Bulgarian
1088	Catalan
1088	Central African
1088	Chinese
1088	Czech
1088	Danish
1088	Dutch
1088	English
1088	Faeroese
1088	Finnish
1088	Flemish
1088	French
1088	Frisian
1088	German
1088	Greek
1088	Gypsy
1088	Indian
1088	Iranian
1088	Irish
1088	Italian
1088	Ladinian
1088	Lappish
1088	Latvian
1088	Lithuanian
1088	Livonian
1088	Maltese
1088	Mayan
1088	North American Indian
1088	Norwegian
1088	Polish
1088	Portuguese
1088	Puerto Rican
1088	Rumanian
1088	Sardinian
1088	Scottish
1088	Slovene
1088	Spanish
1088	Swedish
1088	Swiss
1088	Turkish
1088	Ukrainian
1088	West Indies
1089	Danish
1089	German
1089	Hungarian
1089	Irish
1089	Lithuanian
1089	Livonian
1089	Puerto Rican
1089	Swedish
1089	Ukrainian
1089	Votyak
1090	Danish
1090	English
1090	Estonian
1090	Frisian
1090	German
1090	Irish
1090	Latvian
1090	Norwegian
1090	Spanish
1090	Swedish
1090	West Indies
1091	Argentine
1091	Basque
1091	Bulgarian
1091	Byelorussian
1091	Catalan
1091	Chilean
1091	Czech
1091	Dominican
1091	Dutch
1091	English
1091	Estonian
1091	Finnish
1091	Flemish
1091	French
1091	Frisian
1091	German
1091	Hungarian
1091	Indian
1091	Irish
1091	Italian
1091	Karelian
1091	Lappish
1091	Latvian
1091	Lithuanian
1091	Maltese
1091	Namibian
1091	Norwegian
1091	Polish
1091	Russian
1091	Serbian
1091	Siberian
1091	Slovakian
1091	Slovene
1091	Spanish
1091	Swedish
1091	Syrjanian
1091	Ukrainian
1091	Walloon
1091	Wepsian
1091	West Indies
1091A	Austrian
1091A	Chilean
1091A	Croatian
1091A	Czech
1091A	Dutch
1091A	French
1091A	Frisian
1091A	German
1091A	Gypsy
1091A	Hungarian
1091A	Latvian
1093	Argentine
1093	Bulgarian
1093	English
1093	Finnish
1093	Italian
1093	Karelian
1093	Latvian
1093	Macedonian
1093	Norwegian
1093	Swedish
1094	Gypsy
1094	Hungarian
1094	Macedonian
1094	Rumanian
1094	Yakut
1095	Bosnian
1095	Czech
1095	Danish
1095	Dutch
1095	Faeroese
1095	Finnish
1095	Frisian
1095	German
1095	Greek
1095	Gypsy
1095	Italian
1095	Japanese
1095	Jewish
1095	Latvian
1095	Lithuanian
1095	Polish
1095	Portuguese
1095	Puerto Rican
1095	Russian
1095	Slovakian
1095	Slovene
1095	Spanish
1095	Swedish
1095	Ukrainian
1095	Walloon
1096	Austrian
1096	Bulgarian
1096	English
1096	Estonian
1096	Finnish
1096	Frisian
1096	German
1096	Gypsy
1096	Hungarian
1096	Indian
1096	Italian
1096	Latvian
1096	Lithuanian
1096	Mexican
1096	Norwegian
1096	Polish
1096	Slovakian
1096	Slovene
1096	Spanish
1096	Swedish
1098*	Bulgarian
1098*	Georgian
1098*	Ukrainian
1099	Finnish
1099	German
1099	Lappish
1099	Norwegian
1115	Basque
1115	Bulgarian
1115	Buryat
1115	Byelorussian
1115	Catalan
1115	Cheremis/Mari
1115	Chinese
1115	Congolese
1115	Czech
1115	East African
1115	English
1115	Estonian
1115	Finnish
1115	Flemish
1115	French
1115	Frisian
1115	Georgian
1115	German
1115	Greek
1115	Gypsy
1115	Hungarian
1115	Indian
1115	Iranian
1115	Irish
1115	Italian
1115	Jewish
1115	Kalmyk
1115	Karelian
1115	Lappish
1115	Latvian
1115	Libyan
1115	Lithuanian
1115	Lydian
1115	Malagasy
1115	Mongolian
1115	Moroccan
1115	Norwegian
1115	Ossetian
1115	Portuguese
1115	Russian
1115	Serbian
1115	Siberian
1115	Slovene
1115	Spanish
1115	Swedish
1115	Tatar
1115	Turkish
1115	Tuva
1115	US-American
1115	Votyak
1115	Wepsian
1115	West Indies
1115	Wotian
1115	Yakut
1116	Armenian
1116	Bulgarian
1116	Estonian
1116	Finnish
1116	Greek
1116	Hungarian
1116	Japanese
1116	Karelian
1116	Lappish
1116	Latvian
1116	Norwegian
1116	Russian
1116	Serbian
1116	Swedish
1116	Tatar
1116	Turkish
1116	Ukrainian
1117	Chinese
1117	Finnish
1117	Greek
1117	Indian
1117	Jewish
1117	Kalmyk
1117	Kazakh
1117	Maltese
1117	Mongolian
1117	Norwegian
1117	Portuguese
1117	Puerto Rican
1117	Swedish
1117	Turkish
1119	Algerian
1119	Argentine
1119	Austrian
1119	Cameroon
1119	Catalan
1119	Chilean
1119	Congolese
1119	Czech
1119	East African
1119	Egyptian
1119	Estonian
1119	Faeroese
1119	Finnish
1119	Flemish
1119	French
1119	German
1119	Greek
1119	Guinean
1119	Icelandic
1119	Indian
1119	Iranian
1119	Iraqi
1119	Irish
1119	Italian
1119	Japanese
1119	Jordanian
1119	Lappish
1119	Latvian
1119	Lithuanian
1119	Malagasy
1119	Mayan
1119	Mongolian
1119	Moroccan
1119	Namibian
1119	Palestinian
1119	Persian Gulf
1119	Puerto Rican
1119	Qatar
1119	Saudi Arabian
1119	Scottish
1119	Slovakian
1119	Slovene
1119	Spanish
1119	Sri Lankan
1119	Sudanese
1119	Swedish
1119	Tunisian
1119	US-American
1119	West Indies
1119	Yakut
1119	Yemenite
1120	Algerian
1120	Bulgarian
1120	Chuvash
1120	Croatian
1120	Dominican
1120	Egyptian
1120	Estonian
1120	Finnish
1120	Georgian
1120	German
1120	Greek
1120	Hungarian
1120	Iraqi
1120	Irish
1120	Italian
1120	Jewish
1120	Latvian
1120	Lithuanian
1120	Livonian
1120	Maltese
1120	Mayan
1120	Mordvinian
1120	Portuguese
1120	Rumanian
1120	Russian
1120	Serbian
1120	Siberian
1120	Spanish
1120	Swedish
1120	Syrian
1120	Turkish
1120	Ukrainian
1120	Wepsian
1121	Albanian
1121	Algerian
1121	Angolan
1121	Bosnian
1121	Catalan
1121	Cheremis/Mari
1121	Chinese
1121	Danish
1121	Egyptian
1121	English
1121	Estonian
1121	Faeroese
1121	Finnish
1121	German
1121	Greek
1121	Gypsy
1121	Hungarian
1121	Indian
1121	Irish
1121	Italian
1121	Jewish
1121	Lappish
1121	Lithuanian
1121	Maltese
1121	Mexican
1121	Moroccan
1121	North American Indian
1121	Norwegian
1121	Puerto Rican
1121	Russian
1121	Saudi Arabian
1121	Slovakian
1121	Spanish
1121	Swedish
1121	Syrian
1121	Tibetian
1121	Tunisian
1121	Turkish
1121	US-American
1121	Ukrainian
1121	Yemenite
1122	Armenian
1122	Bosnian
1122	Brazilian
1122	Bulgarian
1122	Burmese
1122	Chinese
1122	Dominican
1122	Finnish
1122	French
1122	Greek
1122	Indian
1122	Irish
1122	Ladinian
1122	Maltese
1122	Mexican
1122	Norwegian
1122	Palestinian
1122	Slovene
1122	Spanish
1130	Byelorussian
1130	Cheremis/Mari
1130	Chilean
1130	Czech
1130	Danish
1130	Dutch
1130	East African
1130	Estonian
1130	Finnish
1130	French
1130	Frisian
1130	Georgian
1130	German
1130	Gypsy
1130	Hungarian
1130	Irish
1130	Karelian
1130	Lappish
1130	Latvian
1130	Lithuanian
1130	Livonian
1130	Mordvinian
1130	Puerto Rican
1130	Russian
1130	Siberian
1130	Slovene
1130	Sorbian
1130	Spanish
1130	Swedish
1130	Tatar
1130	US-American
1130	Ukrainian
1130	Votyak
1130	Walloon
1130	Wepsian
1130	Wotian
1131	Algerian
1131	Byelorussian
1131	Chinese
1131	Congolese
1131	English
1131	Estonian
1131	Faeroese
1131	Finnish
1131	Frisian
1131	Indian
1131	Irish
1131	Japanese
1131	Korean
1131	Lappish
1131	Latvian
1131	New Zealand
1131	Polish
1131	Polynesian
1131	South African
1131	Swedish
1132	Abkhaz
1132	Armenian
1132	Bulgarian
1132	Burmese
1132	Byelorussian
1132	Cheremis/Mari
1132	Chuvash
1132	Congolese
1132	Estonian
1132	Filipino
1132	Finnish
1132	Georgian
1132	Greek
1132	Gypsy
1132	Hungarian
1132	Jewish
1132	Karachay
1132	Karelian
1132	Kazakh
1132	Lappish
1132	Latvian
1132	Lithuanian
1132	Livonian
1132	Lydian
1132	Mordvinian
1132	Ossetian
1132	Serbian
1132	Siberian
1132	Slovakian
1132	Swedish
1132	Syrian
1132	Syrjanian
1132	Tadzhik
1132	Tatar
1132	Turkish
1132	Turkmen
1132	Udmurt
1132	Ukrainian
1132	Uzbek
1132	Votyak
1132	Wepsian
1132	Wotian
1132	Yakut
1133	Bulgarian
1133	Byelorussian
1133	Cambodian
1133	Cheremis/Mari
1133	Danish
1133	Druze
1133	English
1133	Estonian
1133	Faeroese
1133	Finnish
1133	French
1133	Greek
1133	Guianese
1133	Hungarian
1133	Indian
1133	Jewish
1133	Latvian
1133	Lithuanian
1133	Livonian
1133	Norwegian
1133	Palestinian
1133	Polish
1133	Russian
1133	Swedish
1133	Syrjanian
1133	Ukrainian
1133	West Indies
1135	Abkhaz
1135	Albanian
1135	Buryat
1135	Byelorussian
1135	Chinese
1135	English
1135	Estonian
1135	Finnish
1135	German
1135	Greek
1135	Icelandic
1135	Indian
1135	Irish
1135	Italian
1135	Jewish
1135	Karelian
1135	Lappish
1135	Latvian
1135	Lithuanian
1135	Livonian
1135	Norwegian
1135	Polish
1135	Portuguese
1135	Russian
1135	Scottish
1135	Slovakian
1135	Slovene
1135	Swedish
1135	Syrjanian
1135	Tatar
1135	Udmurt
1135	Ukrainian
1135	Votyak
1135	Wotian
1137	Algerian
1137	Basque
1137	Bulgarian
1137	Byelorussian
1137	Catalan
1137	Chilean
1137	Croatian
1137	Czech
1137	Egyptian
1137	English
1137	Estonian
1137	Faeroese
1137	Finnish
1137	Flemish
1137	French
1137	Frisian
1137	Georgian
1137	German
1137	Greek
1137	Gypsy
1137	Hungarian
1137	Icelandic
1137	Indian
1137	Iranian
1137	Irish
1137	Italian
1137	Jewish
1137	Jordanian
1137	Korean
1137	Lappish
1137	Latvian
1137	Lithuanian
1137	Livonian
1137	Moroccan
1137	Norwegian
1137	Portuguese
1137	Rumanian
1137	Russian
1137	Scottish
1137	Serbian
1137	Slovakian
1137	Slovene
1137	Spanish
1137	Swedish
1137	Syrian
1137	Syrjanian
1137	Ukrainian
1137	Votyak
1138	Basque
1138	Bulgarian
1138	Byelorussian
1138	Chilean
1138	Chinese
1138	Danish
1138	Estonian
1138	Ethiopian
1138	Finnish
1138	Georgian
1138	German
1138	Greek
1138	Iranian
1138	Italian
1138	Lappish
1138	Latvian
1138	Lithuanian
1138	Lydian
1138	Mexican
1138	Polish
1138	Portuguese
1138	Puerto Rican
1138	Russian
1138	Siberian
1138	Swiss
1138	Syrian
1138	Tatar
1138	Ukrainian
1138	Wotian
1138	Yemenite
1139	Finnish
1139	Irish
1139	Russian
1140	Finnish
1140	Lappish
1140	Slovene
1140	Spanish
1140	Votyak
1140	Wotian
1141	Chinese
1141	Estonian
1141	Finnish
1141	Indian
1141	Japanese
1142	Austrian
1142	Bulgarian
1142	Croatian
1142	Egyptian
1142	Estonian
1142	Finnish
1142	Flemish
1142	French
1142	German
1142	Hungarian
1142	Iraqi
1142	Jewish
1142	Lappish
1142	Macedonian
1142	Mexican
1142	Polish
1142	Rumanian
1142	Russian
1142	Slovakian
1142	Swedish
1142	Ukrainian
1142	Walloon
1143	Greek
1143	Hungarian
1143	Lappish
1143	Maltese
1143	Moroccan
1143	Norwegian
1143	Swedish
1143	Ukrainian
1145	Finnish
1145	Greek
1145	Hungarian
1145	Japanese
1145	Lappish
1145	Latvian
1145	Livonian
1145	Mongolian
1145	Turkmen
1145	Yakut
1146	Cheremis/Mari
1146	Estonian
1146	Finnish
1146	Latvian
1146	Russian
1146	Swedish
1146	Syrjanian
1146	Tatar
1146	Udmurt
1146	Votyak
1147	Byelorussian
1147	Estonian
1147	Finnish
1147	Lappish
1147	Latvian
1147	Lithuanian
1147	Livonian
1147	Polish
1147	Swedish
1147*	Cheremis/Mari
1147*	Chuvash
1147*	Lithuanian
1147*	Mordvinian
1148B	Estonian
1148B	Finnish
1148B	Greek
1148B	Lappish
1148B	Lithuanian
1148B	Swedish
1149	Afghan
1149	Algerian
1149	Bulgarian
1149	Burmese
1149	Byelorussian
1149	Cape Verdian
1149	Chinese
1149	Chuvash
1149	Croatian
1149	Egyptian
1149	Finnish
1149	Gypsy
1149	Indian
1149	Iranian
1149	Irish
1149	Italian
1149	Kalmyk
1149	Latvian
1149	Lithuanian
1149	Lydian
1149	Mongolian
1149	Puerto Rican
1149	Rumanian
1149	Serbian
1149	Slovakian
1149	South African
1149	Spanish
1149	Sri Lankan
1149	Swedish
1149	Tadzhik
1149	Tatar
1149	Ukrainian
1149	Votyak
1149	Wepsian
1149	West Indies
1149	Wotian
1150	Czech
1150	Estonian
1150	German
1150	Greek
1150	Indian
1150	Jewish
1150	Latvian
1150	Norwegian
1151	Burmese
1151	Finnish
1151	Latvian
1151	Russian
1151	Swedish
1151	Wepsian
1152	Bulgarian
1152	Burmese
1152	Cambodian
1152	Cheremis/Mari
1152	Chinese
1152	East African
1152	Faeroese
1152	Gypsy
1152	Indian
1152	Iranian
1152	Japanese
1152	Karelian
1152	Nepalese
1152	Portuguese
1152	Rumanian
1152	Slovakian
1152	Sri Lankan
1152	Swedish
1152	Syrjanian
1152	Tatar
1152	Tuva
1152	Votyak
1152	Wepsian
1153	Bulgarian
1153	Danish
1153	German
1153	Irish
1153	Italian
1153	Jewish
1153	Kurdish
1153	Ladinian
1153	Lithuanian
1153	Norwegian
1153	Russian
1153	Slovakian
1153	Swedish
1153	Ukrainian
1153	Uzbek
1154	Abkhaz
1154	Chinese
1154	Indian
1154	Iranian
1154	Sri Lankan
1157	Austrian
1157	Byelorussian
1157	Chinese
1157	Czech
1157	Danish
1157	Dutch
1157	Estonian
1157	Ethiopian
1157	Finnish
1157	French
1157	Frisian
1157	German
1157	Gypsy
1157	Hungarian
1157	Italian
1157	Kurdish
1157	Lappish
1157	Latvian
1157	Lithuanian
1157	Livonian
1157	Nepalese
1157	Norwegian
1157	Russian
1157	Spanish
1157	Swedish
1157	US-American
1157	Welsh
1159	Austrian
1159	Basque
1159	Byelorussian
1159	Cheremis/Mari
1159	Chuvash
1159	Croatian
1159	Czech
1159	Dutch
1159	English
