A521.	Culture hero as dupe or trickster.
K1555.1.	Lover hidden in hen-coop discovered by husband.   ## p. 400 (#404) ############################################  400 Motif-Index of Folk-Literature
K1514.2.	Husband duped into doing penance while rascal enjoys the wife. Boccaccio Decameron III No. 4 (Lee 75); Italian Novella: *Ro- tunda.
K1514.3.	Husband duped into believing he is in purgatory. Boccaccio Decameron III No. 4 (Lee 91); Italian Novella: *Rotunda.
K1514.4.	Returning husband beaten by servants. Mistaken for lover whom he has told them to beat. Von der Hagen II xiii No. 27.
K1514.4.1.	Husband beaten by paramour. Husband, dressed in wife's clothing, is beaten by forewarned paramour. The latter says that he is testing the wife's fidelity to her husband. Spanish: Childers; Italian Novella: *Rotunda.
K1836.	Disguise of man in woman's dress.
T261.1.	Husband takes wife's place and receives punishment for her adultery.
K1514.4.2.	Husband hides in curtain to catch paramour. On entering, paramour threatens to kill husband if he should appear. Cent Nou- velles Nouvelles No. 4.
K1514.4.2.1.	Cuckold husband hides under bed. Cent Nouvelles Nou- velles No. 4.
K1514.5.	Husband hides in chest to catch paramour. (Cf.
K1566.	) Cent Nouvelles Nouvelles No. 27; Italian Novella: *Rotunda.
K1514.6.	Adulteress locks up hidden husband and meets lovers. Italian Novella: *Rotunda.
K1514.8.	
K1514.7.	Wife has hiding husband carried off in basket by thieves. India: Thompson-Balys.
J1545.	Wife outwits her husband.
J2301.	Gullible husbands. Wife throws husband down precipice so she can be with lover. Buddhist myth: Malalasekera I 886.
K1514.9.	Adulteress has lover unload wood on doorstep. This keeps husband out. Italian Novella: Rotunda.
K1514.10.	Adulteress sets husband to watch for intruder while she entertains the paramour. Italian Novella: *Rotunda.
K1514.11.	Illness feigned to call physician paramour. Italian Novella: Rotunda; India: Thompson-Balys.
K1315.2.	Seduction by posing as doctor.
K1517.2.	Paramour poses as doctor.
K1553.1.	Husband feigns illness to surprise wife with paramour.
K1514.12.	Adulteress pretends to go to say her prayers. Keeps tryst with paramour. Italian Novella: *Rotunda.
K2000.	Hypocrites.
K1514.13.	Adulteress gives paramour tryst in house of ill-fame. Meets husband who leaves in shame. Italian Novella: Rotunda.
K1514.14.	Paramour unties mare. Husband chases mare while the wife entertains the paramour. Italian Novella: Rotunda.
K1514.15.	Adulteress throws small coffer out of window. While the husband retrieves it the paramour changes hiding places. Italian Novella: Rotunda.
K1514.16.	Lover masks as pregnant woman: adulteress sent by husband to act as midwife, meets lover. India: Thompson-Balys.   ## p. 401 (#405) ############################################  K. Deceptions 401
K1514.17.	Adulteress together with lover while husband sleeps. India: Thompson-Balys.
K1514.17.1.	Wife drugs husband and visits paramour. India: Thompson- Balys.
K1514.17.2.	Husband frightened into sleeping alone. Adulteress has servants impersonate demons. Italian Novella: Rotunda.
K2320.	Deception by frightening.
K1514.18.	Adulteress makes excuse to go and attend to bodily needs: meets lover. India: Thompson-Balys.
K1515.	The animal in the chest. The husband has locked the surprised paramour in a chest while he fetches his family as witness of his wife's unfaithfulness. She frees the lover, substitutes an animal, and discountenances the husband. (Cf. K1542, K1555, K1566,
K1574.	) *Type 1419B; *Wesselski Hodscha Nasreddin II 187 No. 363; Cent Nouvelles Nouvelles No. 61; Italian Novella: *Rotunda.
K1516.	The husband's good eye covered. The wife holds a cloth in front of his one good eye, so that he cannot see the paramour. *Type 1419C; *Bédier Fabliaux 119, 466; *Chauvin IX 20 Nos. 7, 8; *Wessel- ski Märchen 187 No. 2; *Jellinek Euphorion IX 162f.; Alphabet No. 536; Hdwb. d. Märchens I 94b; Scala Celi 86b No. 505; Oesterley No. 123; von der Hagen II xxixff.; Dunlop-Wilson II 13; Heptameron No. 6; Cent Nouvelles Nouvelles No. 16; *Krappe Bulletin Hispanique XXXIX 27; Italian Novella: *Rotunda.
K1556.1.	Adulteress binds husband's eyes and causes him to sing in- cantations concerning the adultery.
K1516.1.	The husband's good eye treated. The wife pretends to treat his one good eye, so that he cannot see the paramour. *Chauvin IX 20 Nos. 7, 8; Alphabet No. 535; Scala Celi 86b No. 504; Oesterley No. 122; Hitopadesa (ed. Morley) 66; Mensa Philosophica No. 49; *Krappe Bulletin Hispanique XXXIX 27; Spanish Exempla: Keller.
K1516.1.1.	Physician treating man's eye covers his one good eye. Enter- tains his patient's mistress. Cent Nouvelles Nouvelles No. 87; Italian Novella: *Rotunda.
K1516.2.	Girl covers nurse's one good eye so that she cannot see her lover. Italian Novella: Rotunda.
K1516.3.	Adulteress extinguishes light to hide her paramour. Italian Novella: *Rotunda.
K1516.4.	Adulteress covers husband's eyes during incantation. Mean- while paramour escapes. Italian Novella: Rotunda; India: Thompson- Balys.
K1963.	Sham magician.
K1516.5.	Adulteress persuades husband to milk cow with his eyes blind- folded: meets lover. (Cf. Chaucer's Merchant's Tale.) India: Thomp- son-Balys.
K1516.6.	The faithless wife asks her gullible husband how he would act if he were blind. The husband closes his eyes; meanwhile the lover escapes. India: Thompson-Balys.
K1516.7.	Wife washes husband's hair hiding his eyes while lover escapes unseen. Spanish Exempla: Keller.
K1516.8.	Wife has husband look for hole in pot she has bought, allowing lover to escape unseen. Spanish Exempla: Keller. 26   ## p. 402 (#406) ############################################  402 Motif-Index of Folk-Literature
K1516.9.	Wife shows husband her milk-filled breasts and squirts milk in his eyes allowing lover to escape unseen. Spanish Exempla: Keller.
K1517.	Paramour escapes by disguise.
K521.	Escape by disguise.
K1310.	Seduction by disguise or substitution.
K1349.1.	Disguise to enter girl's (man's) room.
K1558.	The husband prepares to castrate the crucifix.
K1810.	Deception by disguise.
K1517.1.	The lovers as pursuer and fugitive. The wife is visited by two gallants. When the husband approaches, one goes out with drawn sword; the other hides in the house. She convinces her husband that she has given refuge to a fugitive. *Type 1419D; *Bédier Fabliaux 229ff.; *Basset 1001 Contes II 143; *Wesselski Hodscha Nasreddin II 186 No. 351; *Chauvin VIII 39 No. 7, IX 21 No. 8; Boccaccio Decame- ron VII No. 6 (Lee 203); von der Hagen II xxxii ff; Dunlop-Wilson II 114ff.; Hdwb. d. Märchens I 99b. Spanish Exempla: Keller; Italian Novella: *Rotunda; India: Thompson-Balys. ―
K1573.	Trickster sends his master running after the paramour.
K2137.	The priest's guest and the stolen chickens.
K1517.1.1.	One lover disguised and carried out of house by other. The wife has the lover put on a robe and stand in the corner; she tells the husband that a tradesman has left the robe and will return for it. The other lover comes and she gives him the "robe". Africa (Vai): Ellis 229 No. 38.
K1517.2.	Paramour poses as doctor. Boccaccio Decameron VII No. 3 (Lee 189); Italian Novella: Rotunda.
K1315.2.	Seduction by posing as a doctor.
K1514.11.	Illness feigned to call physician paramour.
K1517.3.	Paramour in vat: disguise as vat-buyer. Husband thinks he is testing the vat. Boccaccio Decameron VII No. 2 (Lee 186); Italian Novella: *Rotunda.
K1517.4.	Lover hidden in chest with feathers. Husband believes he is a devil. (Cf.
K1218.1.	) J. Prinz "A Tale of a Prioress and her Three Wooers" Literar.-Hist. Forschungen XLVII (Berlin, 1912) 65ff., 113ff.; Hilka Compilatio Singularis Exemplorum No. 14.
K1517.4.1.	Paramour falls in cesspool. Husband thinks he is a demon. Cent Nouvelles Nouvelles No. 72; Italian Novella: *Rotunda.
K1517.5.	Paramour poses as unsuccessful suitor. When surprised with the wife he tells the husband that he has been trying to force the woman, with no success. The wife supports the statement. Italian Novella: Rotunda.
K1517.6.	Paramour escapes disguised as monk. Italian Novella: *Ro- tunda.
K4826.1.	Disguise as monk.
K1517.7.	Paramour disguised as pregnant woman. Italian Novella: Ro- tunda.
K1321.1.1.	Man disguised as pregnant woman admitted to girl's bed. Paramour poses as robber. Italian Novella: Rotunda.
K1517.8.	
K1517.9.	Paramour disguised as cloth merchant is surprised by the hus- band. He asks the woman to be paid for a pretended sale. Italian Novella: Rotunda.
K1581.5.	Lover's gift regained: piece of cloth as gift.   ## p. 403 (#407) ############################################  K. Deceptions 403
K1517.10.	Paramour leaving love-tryst is met by husband. Pretends he had come to see him on business. Italian Novella: Rotunda.
K1517.11.	Paramour escapes by pretending to be returning borrowed basket. Heptameron No. 29.
K1349.6.	Lover gets self carried into beloved's house to wait for clean clothes after a purposeful fall in mud.
K1517.12.	Escaping paramour said to be a deity. India: Thompson-Balys.
K1518.	The enchanted pear tree. The wife makes the husband, who has seen the adultery from the tree, believe that the tree is magic or that he has seen double. *Type 1423; *F. N. Robinson Complete Works of Geoffrey Chaucer (Boston, 1933) 817 (Merchant's Tale); *Basset 1001 Contes II 150ff.; Chauvin VIII 98 No. 69, IX 39 No. 34; *Bédier Fabliaux 468; *Stiefel Zs. f. Vksk. VIII 79; *Wesselski Märchen 214f. No. 23; Crane Vitry 240 No. 251; Herbert III 21; *Wesselski Mönchslatein 121 No. 103; Hdwb. d. Märchens I 95b; Boccaccio De- cameron VII No. 9 (Lee 231); Dunlop-Wilson II 120f.; Mensa Philo- sophica No. 76. Irish myth: Cross; Italian Novella: Rotunda.
K1870.	Illusions.
K1518.1.	Husband who has surprised wife and paramour is made to believe that he has had an illusion. Italian Novella: *Rotunda.
K1521.	Paramour successfully hidden from husband. *Type 1364; *Wes- selski Märchen 187 No. 2; Italian Novella: *Rotunda; India: Thomp- son-Balys.
K1521.1.	Paramour successfully hidden in chimney (fireplace). Italian Novella: Rotunda.
K1521.2.	Paramour successfully hidden in chest. Italian Novella: *Ro- tunda; Icelandic: Boberg.
K1521.2.1.	Paramour placed in chest and covered with clothing. Italian Novella: Rotunda.
K1521.3.	Paramour hidden under the wash. Italian Novella: Rotunda.
K1521.4.	Paramour hidden in the bed. Italian Novella: Rotunda.
K1521.4.1.	Wife hides lover under bed. When husband comes in she drops candle and sends him out for another, allowing lover to escape unseen. Spanish Exempla: Keller.
K1521.5.	Paramour hidden behind a screen. Italian Novella: Rotunda.
K1521.5.1.	Lover escapes behind the sheet which wife holds up to show her husband. Spanish Exempla: Keller.
K1521.6.	Husband busied with performing task while paramour escapes. India: Thompson-Balys.
K1521.7.	Paramour rolled into a carpet. India: Thompson-Balys.
K1522.	Husband in hanging tub to escape coming flood. The priest who has thus duped the husband enjoys the wife. *Type 1361; *F. N. Robinson Complete Works of Geoffrey Chaucer (Boston 1933) 786b (Miller's Tale); *Hammond Chaucer: a Bibliographical Manual 275; *Barnouw "The Miller's Tale van Chaucer" Handlingen van het 6. nederlandsche Philologencongres (1910), Mod. Lang. Rev. VII 145; *Thompson in Bryan and Dempster 106ff.
K1225.	Lover given rump to kiss. 26*   ## p. 404 (#408) ############################################  404 Motif-Index of Folk-Literature
K1523.	Underground passage to paramour's house. (Inclusa.) Woman goes from one to the other. Her husband is made to believe that the woman next door is her sister. *Fischer-Bolte 219; Wesselski Märchen 188 No. 2; *Chauvin V 213 No. 121, VIII 96 No. 67; *Köhler- Bolte I 393; Campbell Sages cx; *Krappe Archivum Romanicum XIX (1935) 213-226; Cent Nouvelles Nouvelles No. 1; Icelandic: *Boberg; Italian Novella: *Rotunda; India: *Thompson-Balys.
K1344.	Tunnel entrance to guarded maiden's chamber.
K1524.	Adulteress falls in mud at lover's door. She deceives her husband by saying that she must enter and clean her dress. *Crane Vitry 226f. No. 230; Herbert III 18; *Wesselski Mönchslatein 25 No. 19; Mensa Philosophica No. 70; Italian Novella: *Rotunda.
K1349.6.	Lover gets self carried into beloved's house to wait for clean clothes after a purposeful fall in mud.
K1525.	The Lord above; the lord below. A husband returning home surprises a woman and her paramour and a numskull who has blundered in. The woman hides the numskull in the bed and the paramour under it. The husband, who is leaving on a journey, lifts his hands to heaven and says, "I commend you to the Lord above." The numskull: "Commend her rather to the lord below!" *Wessel- ski Hodscha Nasreddin I 271 n. 1, Bebel II 99 No. 2, Morlini 286 No. 30; *Bédier Fabliaux 453; Rumanian: Schullerus FFC LXXVIII No. 1380 II*; Cent Nouvelles Nouvelles No. 34; Italian Novella: Rotunda.
K1526.	Friar's trousers on adulteress's bed: relic to cure sickness. The husband is duped into believing that the friar has come to visit the sick. *Bolte Frey 248; Italian Novella: *Rotunda.
K1273.	Abbess puts priest's trousers on her head.
K1527.	The feigned wedding-feast. The husband returns unexpectedly to find his wife entertaining the paramour with a sumptuous feast. He is made to believe the feast is in honor of some newly-weds. Italian Novella: Rotunda.
K1528.	Wife confesses to disguised husband. She suspects the fraud and persuades him that she knew the ruse and was testing him. He begs forgiveness. Bédier Fabliaux 290, 453*; Italian Novella: Rotunda.
J1545.2.	Four men's mistress. A husband disguises as a priest to hear his wife's confession.
K1971.5.	Husband as God behind the tree forces his wife to confess adultery.
K1531.	Husband transformed to goat must witness wife's adultery. The devil has let him see his wife's unfaithfulness in this way. Type 824*; Lithuanian: Balys Index No. 824*; Estonian: Aarne FFC XXV No. 824*; Russian: Andrejev No. 824*.
