motif_id	text
A2423.1.3.	Loon's ugly voice.
A2423.1.4.	Why ass brays.
A2423.1.5.	Why hornbill speaks through his nose.
A2423.1.6.	Origin of snail's monotonous voice.
A2423.2.	Animal's pleasing voice.
A2423.2.1.	Thrush's beautiful voice. Exchanged with woodcock.
A2423.2.2.	Cuckoo's sweet voice.
A2425.	Origin of animal cries. Shepherd transformed to bird still calls sheep: explanation of bird cries. Animal cries: imitation of sounds. Animal cries a lament for person lost when animal was transformed. Animal cries a lament over animal's transformation. Two animals learn songs together.
A2425.1.	How dog began to bark.
A2425.2.	Origin of birds' morning-songs (from singing angels).
A2426.	Nature and meaning of animal cries.
A2426.1.	Cries of mammals.
A2426.1.1.	Cry of bush-cat.
A2426.1.2.	Cry of squirrel.
A2426.1.2.1.	Squirrel's call: asks whether viper (who ate up his children) is his friend.
A2426.1.3.	Why hog grunts.
A2426.1.4.	The hedgehog's cry.
A2426.1.5.	Why dog barks after thief. Why dog has no horns: they were stolen by deer (goat).
A2426.1.6.	Why bats cry as they fly.
A2426.2.	Cries of birds.
A2426.2.1.	Nightingale's song.
A2426.2.2.	Garden warbler's song.
A2426.2.3.	Bittern's song (See A2261.
A2426.2.4.	Hoopoe's song.
A2426.2.5.	Cuckoo's song.
A2426.2.6.	Cawing of crow.
A2426.2.7.	Croaking of raven.
A2426.2.8.	Why dove coos.
A2426.2.9.	Why goose quacks.
A2426.2.10.	Why duck quacks.
A2426.2.11.	What parrot says.
A2426.2.12.	Meaning of swallow's song.
A2426.2.13.	Cackling of guinea hen.
A2426.2.15.	Why certain species of eagle cries like a baby: spirit of tortured baby became an eagle. Animal characteristics from transformation of animal.
A2426.2.16.	Origin of cry of brain-fever bird.
A2426.2.17.	Origin of owl's cries.
A2426.2.18.	Origin and meaning of cock's cry "cock-a-doodle-do”.
A2426.2.18.1.	Why cock crows on roof with neck stretched out.
A2426.3.	Sounds of insects.
A2426.3.1.	Beetle's hum.
A2426.3.2.	Gnat's buzz.
A2426.3.3.	Fly's buzz.
A2426.3.4.	Cricket's chirp.
A2426.3.5.	Mosquito's buzz.
A2426.3.6.	Speech of fireflies.
A2426.4.	Other animal cries.
A2426.4.1.	Frog's croak.
A2426.4.1.1.	Frogs formerly were ducks stolen from Eden by Cain. God changed them to frogs; and so frogs sound like ducks in the spring.
A2426.4.1.2.	Why frog croaks in wet weather.
A2426.4.2.	Toad's croak.
A2427.	Why animal howls (cries out) at night.
A2427.1.	Why jackal cries in the night.
A2427.2.	Why dog howls at night.
A2427.2.1.	Why dogs howl when man is dying.
A2427.3.	Why owl hoots at night. Balys.
A2428.	Animal's hearing. How animal lost hearing.
A2430.	Animal characteristics: dwelling and food.
A2431.	Birds' nests.
A2431.1.	How bird learned to build nest.
A2431.2.	Why bird has no nest.
A2431.2.1.	Dh III 177, 195, Why cuckoo has no nest.
A2431.2.1.1.	Crow hatches cuckoo's egg.
A2431.2.2.	Why heron has no nest.
A2431.3.	Nature of birds' nests.
A2431.3.1.	Dove's nest.
A2431.3.2.	Diver's nest.
A2431.3.3.	Ring-dove's nest. Exchanged with gull.
A2431.3.4.	Gull's nest. Exchanged with ringdove.
A2431.3.5.	Swallow's nest.
A2431.3.5.1.	Why swallow does not like green trees for her nest.
A2431.3.6.	Crow's nest.
A2431.3.6.1.	Why crow cannot enter sparrow's nest.
A2431.3.6.2.	Why crow's nest is not tightly built.
A2431.3.6.3.	Why crow must build nests far from people's houses.
A2431.3.7.	Sparrow's nest.
A2431.3.7.1.	Why sparrow may build nest near people's houses; reward for hospitality. Animal characteristics reward for hospitality.
A2431.3.8.	Turkey's nest.
A2431.3.8.1.	Why brush turkey nests on the ground.
A2432.	Dwelling of other animal than bird.
A2432.1.	Why ant lives in ant-hill.
A2432.2.	Why wasp has nest.
A2432.3.	Beaver's dwelling.
A2432.4.	Porcupine's dwelling.
A2432.5.	Muskrat's dwelling.
A2432.6.	Bear's den.
A2432.7.	Wart-hog's burrow.
A2432.8.	Bee's hive.
A2432.9.	Why fly lives on dung heap.
A2432.10.	Why the elephant lives without a hut.
A2433.	Animal's characteristic haunt.
A2433.1.	Establishment of animal haunt.
A2433.1.1.	Animal haunt established by contest (race).
A2433.1.2.	Animals change their type of dwelling-place.
A2433.1.3.	Place to live given as patent right to dog.
A2433.2.	Various haunts of animals.
A2433.2.1.	Animals that live in woods.
A2433.2.1.1.	Why small ants live in houses while driver ants must live in bush.
A2433.2.1.2.	Why gorilla and chimpanzee live in forests: punishment for neglecting their possessions.
A2433.2.2.	Animals that inhabit water.
A2433.2.3.	Animals that live alone.
A2433.2.3.1.	Why leopard walks alone. He killed treacherously his saviors and all animals deserted him.
A2433.2.4.	Animals that live with men.
A2433.2.4.1.	Why the chimpanzee lives with men.
A2433.3.	Haunts of various animals mammals.
A2433.3.1.	Cat's characteristic haunt.
A2433.3.1.1.	Why cat keeps chimney-corner.
A2433.3.2.	Dog's characteristic haunt.
A2433.3.3.	Why hare lives in bush.
A2433.3.4.	Why hyena stays in burrow.
A2433.3.5.	Why coney lives among rocks.
A2433.3.6.	Why hog lives in sty.
A2433.3.7.	Why rams live at home.
A2433.3.8.	Why goat lives with men.
A2433.3.9.	Why squirrel lives in tree.
A2433.3.9.1.	Why squirrel stays hidden in jungle.
A2433.3.10.	Why muskrats live in water.
A2433.3.11.	Why porcupine lives in high places in mountains.
A2433.3.12.	Why beaver lives along rivers.
A2433.3.13.	Why elk lives in woods.
A2433.3.14.	Why wolf lives in woods.
A2433.3.16.	382. Why elephant does not live in town. Why lion stays away from settlement.
A2433.3.17.	Why bear lives where he does.
A2433.3.18.	Why leopard lives where he does.
A2433.3.19.	Why monkey lives in tree.
A2433.3.19.1.	Why monkey has first fruits of harvest in every field.
A2433.3.20.	Why mole lives underground.
A2433.3.21.	Why tiger lives in jungle.
A2433.4.	Haunts of birds.
A2433.4.1.	Why owl lives where he does.
A2433.4.2.	Why cock lives in town.
A2433.4.3.	Why ptarmigan lives in country.
A2433.4.4.	Why parrot lives in tree.
A2433.4.5.	Why kingfisher lives in the air.
A2433.4.6.	Why fowls never shut their doors at night.
A2433.5.	Haunts of insects.
A2433.5.1.	Why nit lives at edge of hair.
A2433.5.2.	Why fly lives amid filth.
A2433.5.3.	Haunts of spider.
A2433.5.3.1.	Why spider lives under stones.
A2433.5.4.	Why beetles live in manure.
A2433.5.5.	Why ants are lords of the bush.
A2433.5.6.	Why butterflies haunt urine-impregnated places.
A2433.5.7.	Why cockroaches live in houses.
A2433.6.	Haunts of reptiles, etc.
A2433.6.1.	Haunts of tortoise (turtle). Why tortoise is amphibious. Hurled on rock: half falls on land, half in water.
A2433.6.1.1.	Why tortoise lives in logs in stream. Benga
A2433.6.1.2.	Why turtle lays eggs on beach.
A2433.6.2.	Why oyster lives in salt water.
A2433.6.3.	Haunts of crab.
A2433.6.3.1.	Why crabs live in water.
A2433.6.3.2.	Why crabs burrow in sand.
A2433.6.3.3.	Why common crab lives underground.
A2433.6.4.	Why iguana lives in stream.
A2433.6.5.	Why leeches live in water.
A2433.6.6.	Habitation of frog.
A2433.6.7.	Why toad lives in cold place.
A2433.6.8.	Habitat of snake.
A2433.6.9.	Why thousand-legged worm avoids sun.
A2434.	Habitat of animal. The country or locality in which animal is found.
A2434.1.	Why certain animals are found everywhere.
A2434.1.1.	Why birds are everywhere.
A2434.1.2.	Why bluebirds are everywhere.
A2434.1.3.	Why snowbirds are everywhere.
A2434.1.4.	Why black ants are everywhere.
A2434.1.5.	Why jackal may go everywhere.
A2434.2.	Why certain animals are absent from countries.
A2434.2.1.	Why porcupines and skunks do not live on Cape Breton Island.
A2434.2.2.	Why foxes do not live on a certain island: driven out by a god. Japanese: Anesaki Japanese Myth.
A2434.2.3.	Why there are no snakes in Ireland. Culture hero banishes snakes. Snakes banned by magic. Saint banishes snakes.
A2434.3.	Why animals live in certain countries.
A2434.3.1.	Why locusts live in certain Pueblo towns.
A2434.3.2.	Why there are wild turkeys in a certain Pueblo town.
A2434.3.3.	Why elephant lives in Nigeria.
A2435.	Food of animal.
A2435.1.	Assignment of food to animal. Circassian: Nicolaides and Carnoy RTP I 80.
A2435.1.1.	Why certain birds may not drink out of river.
A2435.1.2.	How tiger formerly cooked its food and why it changed.
A2435.2.	Nature of animal's food.
A2435.2.1.	Why animals eat everything without salt.
A2435.2.2.	Why certain animals are carnivorous.
A2435.3.	Food of various animals mammals.
A2435.3.1.	Food of dog.
A2435.3.2.	Food of cat.
A2435.3.3.	Food of bear.
A2435.3.4.	Food of wolf. Man.
A2435.3.5.	Food of wolverine.
A2435.3.6.	Why moose eat willows.
A2435.3.7.	Food of mouse.
A2435.3.7.1.	Why mice eat grease and salmon. Mouse gathers rice for men: may eat a little of his rice daily.
A2435.3.8.	Why ant-bear eats insects.
A2435.3.9.	Food of tiger.
A2435.3.9.1.	Why tigers eat dogs.
A2435.3.9.2.	Why tigers eat uncooked food.
A2435.3.9.3.	Why tigers eat human flesh.
A2435.3.9.4.	Why tiger eats buffalo.
A2435.3.10.	Food of rat.
A2435.3.10.1.	Why rat may eat rice. Brings original rice-plant from pond. Animal characteristics reward for helpfulness.
A2435.3.11.	Food of reindeer.
A2435.3.12.	Food of hare.
A2435.3.12.1.	Why hare never drinks from rivers or streams.
A2435.3.13.	Food of squirrel.
A2435.3.14.	Food of pig.
A2435.3.14.1.	Why pigs feed on excreta.
A2435.3.15.	Why wildcats come and eat chickens.
A2435.3.16.	Food of jaguar.
A2435.3.16.1.	Why jaguars eat men. S. Am.
A2435.3.17.	Food of leopard.
A2435.3.17.1.	Why leopards eat men.
A2435.4.	Food of birds.
A2435.4.1.	Food of cuckoo.
A2435.4.2.	Why crane suffers thirst.
A2435.4.3.	Why raven suffers thirst.
A2435.4.4.	Food of eagle. Ila
A2435.4.5.	Food of buzzard.
A2435.4.5.1.	Carrion as food of vultures.
A2435.4.6.	Food of hawks.
A2435.4.7.	Food of crow. Why crows peck at flesh of men.
A2435.4.7.1.	Why crow eats excrement.
A2435.4.8.	Food of cock.
A2435.4.8.1.	Why cock scratches for food. Am.
A2435.4.9.	Food of owl.
A2435.4.9.1.	Why owl eats no grain.
A2435.4.9.2.	Why owl drinks no water.
A2435.4.10.	Food of jackdaw.
A2435.4.11.	Food of wren.
A2435.4.11.1.	Why wren eats no berries.
A2435.5.	Food of insects.
A2435.5.1.	Why bees may not get honey from red clover.
A2435.5.1.1.	Why bees eat their own children.
A2435.5.2.	Insect fries human blood and eats it.
A2435.6.	Food of fish, reptiles, etc.
A2435.6.1.	Food of tortoise.
A2435.6.2.	Food of snake.
A2435.6.2.1.	Snake sucks milk from woman's breast.
A2435.6.3.	Why leech feeds on human blood.
A2435.6.6.	Food of hawks.
A2436.	Why animals lack fire. Sent to steal fire but are lazy and fail. Theft of fire by animals.
A2440.	Animal characteristics: carriage.
A2441.	Animal's gait or walk.
A2441.1.	Animal's gait or walk mammals.
A2441.1.0.1.	Animals (and men) hop because ground is often so dry that it cracks: they have to jump over the cracks.
A2441.1.1.	Cause of monkey's walk.
A2441.1.2.	Why baboon walks on all fours.
A2441.1.3.	Cause of dog's walk.
A2441.1.4.	Cause of hyena's walk.
A2441.1.5.	Cause of wolverine's walk.
A2441.1.6.	Cause of skunk's walk.
A2441.1.7.	Cause of elephant's walk.
A2441.1.8.	Cause of ox's walk.
A2441.1.9.	Cause of leopard's walk.
A2441.1.10.	Cause of cat's walk.
A2441.1.11.	Cause of hare's hopping gait.
A2441.1.12.	Cause of sheep's walk. Why sheep walk with bowed heads: they have remained so after bowing to God.
A2441.2.	Cause of bird's walk.
A2441.2.1.	Why raven hops. Jewish. Neuman.
A2441.2.2.	Graceful step of dove.
A2441.3.	Cause of insect's walk.
A2441.3.1.	Why beetle creeps on ground. Animal cursed for betraying holy fugitive.
A2441.3.2.	Cause of flea's movement.
A2441.3.3.	Cause of fly's movement.
A2441.4.	Cause of movement of reptile, etc.
A2441.4.1.	Why snake does not go on the road.
A2441.4.2.	Cause of crab's walk.
A2441.4.3.	Cause of toad's hop.
A2441.4.4.	Cause of chameleon's movement. Neuman.
A2442.	Method and position of bird's flight.
A2442.1.	High and low flight of birds.
A2442.1.1.	Why some birds cannot fly high.
A2442.1.2.	Why parrots fly high.
A2442.2.	Flight of various birds.
A2442.2.1.	Why raven claps wings in flying.
A2442.2.2.	Why cuckoo flies with difficulty, and sings with wings spread.
A2442.2.3.	Why lapwing flies in curves.
A2442.2.4.	Bluejay's flight.
A2442.2.5.	Hawk's flight.
A2442.2.6.	Water-birds' flight and diving.
A2442.2.7.	Wild-goose's flight.
A2442.2.8.	Eagle's flight.
A2442.3.	How birds began to fly.
A2444.	Animal's method of swimming.
A2444.1.	Why some fish swim deep; others shallow.
A2444.2.	Why dolphins swim up and down.
A2444.3.	How salmon swims.
A2450.	Animal's daily work.
A2451.	Animal's occupation: carrying.
A2451.1.	Why ants carry large bundles.
A2452.	Animal's occupation: hunting.
A2452.1.	Why dogs hunt.
A2452.2.	Why stork must hunt for living.
A2452.3.	Why hawks put heads of mice, etc. Why hawks put heads of mice, etc. on pile of stones.
A2453.	Animal's occupation: collecting.
A2453.1.	Why ant collects resin.
A2455.	Animal's occupation: stealing.
A2455.1.	Why wolf is thief.
A2455.2.	Why swallow is thief.
A2455.3.	Why raven is thief. Because he has none of ten commandments and carries a black stamp on his breast.
A2455.4.	Why hen does not know how to steal.
A2455.5.	Why wolverine is a thief.
A2456.	Animal's occupation: boring.
A2456.1.	Why woodpecker bores in wood. Am.
A2456.2.	Why wood-worm bores wood.
A2457.	Animal's occupation: rolling.
A2457.1.	Why tumble-bug rolls in dung.
A2460.	Animal characteristics: attack and defense.
A2461.	Animal's means of defense.
A2461.1.	Hare sleeps with open eyes as defense.
A2461.2.	Toad remains still when he hears footsteps (defense).
A2461.3.	Killer-whale uses dorsal fin as weapon.
A2461.4.	Why deer run, stop, and run on again (defense).
A2462.	Animal's habits when attacked.
A2462.1.	Why squirrel barks when attacked.
A2462.2.	Why beaver splashes his tail in water and dives when attacked.
A2462.3.	Why mouse does not defend self against cat.
A2463.	Animal's means of attack.
A2463.1.	Why leopard cannot capture animal who passes him on right side.
A2464.	Why animal does not attack.
A2464.1.	Why lion does not attack dog.
A2465.	Means of capturing animal.
A2465.1.	Why fish are caught in nets.
A2466.	Animal's habits when caught.
A2466.1.	Why opossum plays dead when caught.
A2466.2.	Why turtle beats with forelegs when caught.
A2468.	Animal's behavior at death.
A2468.1.	Why shrew dies on road.
A2468.2.	Why toad dries up when dead.
A2468.3.	Why dragon dies by means of fire. Dragon.
A2470.	Animal's habitual bodily movements.
A2471.	Why animals continually seek something.
A2471.1.	Why dogs look at one another under tail.
A2471.1.1.	Why dogs sniff at one another.
A2471.2.	Why hogs inspect one another: seek pancake.
A2471.3.	Why hawk (vulture) hovers over camp-fire: seeks grandmother.
A2471.4.	Why diver always looks at sea.
A2471.5.	Why lynx squints: is looking afar at view.
A2471.6.	Why dog is always looking.
A2471.6.1.	Why dog looks back at person who has beaten him.
A2471.6.2.	Why dogs howl, looking at sky.
A2471.7.	What hawks are looking for.
A2471.8.	Why mason-wasp looks for fireplace.
A2471.9.	Why animals always look down.
A2472.	Why animals ruminate.
A2472.1.	Why cows ruminate.
A2473.	Why animals lift their legs.
A2473.1.	Why dogs lift their legs.
A2473.1.1.	Why dogs leave droppings at crossroads.
A2473.2.	Why pigs in mud lift their legs.
A2474.	Why some animals continually shake head.
A2474.1.	Why lizard bobs head up and down.
A2474.2.	Why hare shakes head.
A2474.3.	Why owl shakes head.
A2475.	Why animals scent from distance.
A2475.1.	Why deer scent people from distance.
A2476.	Why animals move mouth, nose, etc.
A2476.1.	Why rabbit continually moves mouth.
A2477.	Why animals root in ground.
A2477.1.	Why hog roots in ground. Why hog roots: was doing so when he should have warned man of devil's temptation in Garden of Eden.
A2477.2.	Why hen scratches in ground.
A2478.	Why certain animals are continually eating.
A2478.1.	Why zebra is continually eating.
A2479.	Other habitual bodily movements of animals.
A2479.1.	Why wagtail moves tail up and down.
A2479.2.	Why hare skips about like a leaf.
A2479.3.	Why jackals make noise at night when seeking food.
A2479.4.	Why the hedgehog draws himself up: shame at sight of a good man.
A2479.6.	Why caterpillars climb trees.
A2479.7.	Why ants fall upon every man.
A2479.8.	Why dog snaps every fly.
A2479.9.	Why flies fly around ox's eyes.
A2480.	Periodic habits of animals.
A2481.	Why animals hibernate.
A2481.1.	Why bears hibernate.
A2482.	Why animals migrate.
A2482.1.	Why swallows migrate.
A2482.2.	Why caribou migrate.
A2482.3.	Why wren does not migrate.
A2483.	Why animals shed periodically.
A2483.1.	Why snake sheds skin.
A2484.	Why animals crowd together seasonally.
A2484.1.	Why fish come in seasonally.
A2486.	Why animals lay eggs as they do.
A2486.1.	Why raven lays eggs in March.
A2486.2.	Why bustard hatches but two eggs.
A2486.3.	Why dove lays but two eggs.
