type_id,ref_term,category,subcategory,confidence,resolution_method,geographic_region,manual_hints
425B,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
425B,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
425B,Udmurt,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Udmurtia,
425B,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
425C,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
425C,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
425C,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
425C,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
425C,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
425C,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
425E,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
425E,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
425M,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
426,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
426,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
426,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
43,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
43,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
430,Irish,geographic,country,0.95,demonym_lookup,Ireland,
431,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
431,Irish,geographic,country,0.95,demonym_lookup,Ireland,
432,Irish,geographic,country,0.95,demonym_lookup,Ireland,
432,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
432,Mayan,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Mesoamerica,
432,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
433B,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
433B,Irish,geographic,country,0.95,demonym_lookup,Ireland,
433B,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
433B,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
433B,Namibian,geographic,country,0.95,demonym_lookup,Namibia,
433B,Ossetian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Caucasus/Ossetia,
433B,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
434,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
44,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
440,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
440,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
440,Irish,geographic,country,0.95,demonym_lookup,Ireland,
440,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
440,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
440,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
441,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
441,Ossetian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Caucasus/Ossetia,
441,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
442,Irish,geographic,country,0.95,demonym_lookup,Ireland,
442,Ossetian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Caucasus/Ossetia,
442,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
444*,Argentine,geographic,country,0.95,demonym_lookup,Argentina,
444*,Irish,geographic,country,0.95,demonym_lookup,Ireland,
449,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
449,Irish,geographic,country,0.95,demonym_lookup,Ireland,
449,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
449,Mayan,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Mesoamerica,
449,Ossetian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Caucasus/Ossetia,
449,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
450,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
450,Irish,geographic,country,0.95,demonym_lookup,Ireland,
450,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
450,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
450,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
450,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
450,Ossetian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Caucasus/Ossetia,
450,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
451,Argentine,geographic,country,0.95,demonym_lookup,Argentina,
451,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
451,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
451,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
451,Irish,geographic,country,0.95,demonym_lookup,Ireland,
451,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
451,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
451,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
451,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
451,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
451,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
452B*,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
460A,Argentine,geographic,country,0.95,demonym_lookup,Argentina,
460A,Chuvash,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Chuvashia,
460A,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
460A,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
460A,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
460A,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
460A,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
460B,Argentine,geographic,country,0.95,demonym_lookup,Argentina,
460B,Irish,geographic,country,0.95,demonym_lookup,Ireland,
460B,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
460B,Ossetian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Caucasus/Ossetia,
460B,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
461,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
461,Chuvash,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Chuvashia,
461,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
461,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
461,Irish,geographic,country,0.95,demonym_lookup,Ireland,
461,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
461,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
461,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
461,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
461,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
461,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
461,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
462,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
465,Buryat,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Buryatia,
465,Chuvash,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Chuvashia,
465,Irish,geographic,country,0.95,demonym_lookup,Ireland,
465,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
465,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
465,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
465,Mayan,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Mesoamerica,
465,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
465,Ossetian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Caucasus/Ossetia,
465,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
465,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
470,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
470,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
470,Irish,geographic,country,0.95,demonym_lookup,Ireland,
470,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
470,Mayan,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Mesoamerica,
470,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
470,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
470,Welsh,linguistic,language,0.8,language_geographic,Wales,
470A,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
470A,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
470A,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
470B,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
470B,Irish,geographic,country,0.95,demonym_lookup,Ireland,
470B,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
471,Argentine,geographic,country,0.95,demonym_lookup,Argentina,
471,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
471,Costa Rican,geographic,country,0.95,demonym_lookup,Costa Rica,
471,Irish,geographic,country,0.95,demonym_lookup,Ireland,
471,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
471,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
471,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
471A,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
471A,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
471A,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
471A,Irish,geographic,country,0.95,demonym_lookup,Ireland,
471A,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
471A,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
471A,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
471A,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
471A,Welsh,linguistic,language,0.8,language_geographic,Wales,
475,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
475,Irish,geographic,country,0.95,demonym_lookup,Ireland,
475,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
475,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
475,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
476,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
476,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
476*,Irish,geographic,country,0.95,demonym_lookup,Ireland,
476**,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
476**,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
47A,Argentine,geographic,country,0.95,demonym_lookup,Argentina,
47A,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
47A,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
47A,Irish,geographic,country,0.95,demonym_lookup,Ireland,
47A,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
47A,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
47A,Mayan,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Mesoamerica,
47A,Namibian,geographic,country,0.95,demonym_lookup,Namibia,
47A,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
47B,Argentine,geographic,country,0.95,demonym_lookup,Argentina,
47B,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
47B,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
47B,Irish,geographic,country,0.95,demonym_lookup,Ireland,
47B,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
47B,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
47D,Argentine,geographic,country,0.95,demonym_lookup,Argentina,
47D,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
47D,Kazakh,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Kazakhstan,
47D,Mayan,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Mesoamerica,
47D,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
47D,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
48*,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
48*,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
48*,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
480,Aramaic,linguistic,language,0.8,language_geographic,Middle East/Ancient,
480,Argentine,geographic,country,0.95,demonym_lookup,Argentina,
480,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
480,Chuvash,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Chuvashia,
480,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
480,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
480,Irish,geographic,country,0.95,demonym_lookup,Ireland,
480,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
480,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
480,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
480,Lydian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Turkey/Ancient Anatolia,
480,Mayan,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Mesoamerica,
480,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
480,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
480,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
480,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
480A*,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
480C*,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
480D*,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
480D*,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
480D*,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
480D*,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
485,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
49,Argentine,geographic,country,0.95,demonym_lookup,Argentina,
49,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
49,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
49,Irish,geographic,country,0.95,demonym_lookup,Ireland,
49,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
49,Mayan,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Mesoamerica,
49,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
49,Namibian,geographic,country,0.95,demonym_lookup,Namibia,
49A,Namibian,geographic,country,0.95,demonym_lookup,Namibia,
5,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
5,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
5,Namibian,geographic,country,0.95,demonym_lookup,Namibia,
5,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
50,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
50,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
50,Irish,geographic,country,0.95,demonym_lookup,Ireland,
50,Mayan,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Mesoamerica,
50,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
50,Namibian,geographic,country,0.95,demonym_lookup,Namibia,
50,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
500,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
500,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
500,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
500,Irish,geographic,country,0.95,demonym_lookup,Ireland,
500,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
500,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
500,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
500,Welsh,linguistic,language,0.8,language_geographic,Wales,
501,Aramaic,linguistic,language,0.8,language_geographic,Middle East/Ancient,
501,Argentine,geographic,country,0.95,demonym_lookup,Argentina,
501,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
501,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
501,Irish,geographic,country,0.95,demonym_lookup,Ireland,
501,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
501,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
501,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
501,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
501,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
502,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
502,Irish,geographic,country,0.95,demonym_lookup,Ireland,
502,Karelian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Finland/Karelia,
502,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
502,Livonian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Latvia/Estonia,
502,Ossetian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Caucasus/Ossetia,
502,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
502,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
502,Yakut,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Sakha,
503,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
503,Costa Rican,geographic,country,0.95,demonym_lookup,Costa Rica,
503,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
503,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
503,Irish,geographic,country,0.95,demonym_lookup,Ireland,
503,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
503,Mayan,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Mesoamerica,
503,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
505,Argentine,geographic,country,0.95,demonym_lookup,Argentina,
505,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
505,Flemish,geographic,country,0.95,demonym_lookup,Belgium/Flanders,
505,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
505,Irish,geographic,country,0.95,demonym_lookup,Ireland,
505,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
505,Mayan,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Mesoamerica,
505,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
505,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
505,Namibian,geographic,country,0.95,demonym_lookup,Namibia,
505,Swiss,geographic,country,0.95,demonym_lookup,Switzerland,
505,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
506*,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
506*,Irish,geographic,country,0.95,demonym_lookup,Ireland,
507,Argentine,geographic,country,0.95,demonym_lookup,Argentina,
507,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
507,Irish,geographic,country,0.95,demonym_lookup,Ireland,
507,Lappish,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Scandinavia/Sápmi,
507,Mayan,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Mesoamerica,
507,Mordvinian,ethnic_tribal,indigenous_group,0.85,indigenous_lookup,Russia/Mordovia,
507,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
50A,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
50A,Frisian,geographic,country,0.95,demonym_lookup,Netherlands/Frisia,
50A,Irish,geographic,country,0.95,demonym_lookup,Ireland,
50A,Mexican,geographic,country,0.95,demonym_lookup,Mexico,
50A,Namibian,geographic,country,0.95,demonym_lookup,Namibia,
50A,Ukrainian,geographic,country,0.95,demonym_lookup,Ukraine,
51,Argentine,geographic,country,0.95,demonym_lookup,Argentina,
51,Catalan,geographic,country,0.95,demonym_lookup,Spain/Catalonia,
