type_id,ref_term,category,subcategory,confidence
38,US-American,geographic,region,0.8
4,Algerian,geographic,country,0.9
4,Basque,ethnic_tribal,group,0.7
4,Bulgarian,geographic,country,0.9
4,Buryat,unknown,unclassified,0.1
4,Byelorussian,geographic,country,0.9
4,Catalan,unknown,unclassified,0.1
4,Chilean,geographic,country,0.9
4,Chuvash,unknown,unclassified,0.1
4,Congolese,unknown,unclassified,0.1
4,Costa Rican,unknown,unclassified,0.1
4,Croatian,geographic,country,0.9
4,Czech,geographic,country,0.9
4,Dominican,unknown,unclassified,0.1
4,East African,geographic,region,0.8
4,Estonian,geographic,country,0.9
4,Finnish,linguistic,language,0.9
4,French,linguistic,language,0.9
4,Georgian,geographic,country,0.9
4,German,linguistic,language,0.9
4,Greek,linguistic,language,0.9
4,Guatemalan,geographic,country,0.9
4,Gypsy,ethnic_tribal,group,0.7
4,Hungarian,linguistic,language,0.9
4,Indian,geographic,country,0.9
4,Italian,linguistic,language,0.9
4,Jewish,religious,religion,0.9
4,Karelian,unknown,unclassified,0.1
4,Laotian,unknown,unclassified,0.1
4,Lappish,unknown,unclassified,0.1
4,Latvian,geographic,country,0.9
4,Lithuanian,geographic,country,0.9
4,Mayan,unknown,unclassified,0.1
4,Mongolian,geographic,country,0.9
4,Mordvinian,unknown,unclassified,0.1
4,Moroccan,unknown,unclassified,0.1
4,Namibian,unknown,unclassified,0.1
4,Portuguese,linguistic,language,0.9
4,Russian,geographic,country,0.9
4,Serbian,geographic,country,0.9
4,Sierra Leone,unknown,unclassified,0.1
4,Slovakian,geographic,country,0.9
4,Slovene,unknown,unclassified,0.1
4,Sorbian,unknown,unclassified,0.1
4,South African,geographic,region,0.8
4,South American,geographic,region,0.8
4,Spanish,linguistic,language,0.9
4,Sudanese,geographic,country,0.9
4,Swedish,linguistic,language,0.9
4,Tadzhik,unknown,unclassified,0.1
4,Tunisian,unknown,unclassified,0.1
4,Turkish,linguistic,language,0.9
4,Ukrainian,unknown,unclassified,0.1
4,Wepsian,unknown,unclassified,0.1
4,West Indies,unknown,unclassified,0.1
4,Wotian,unknown,unclassified,0.1
4,Yakut,unknown,unclassified,0.1
400,Adygea,unknown,unclassified,0.1
400,Algerian,geographic,country,0.9
400,Austrian,geographic,country,0.9
400,Bulgarian,geographic,country,0.9
400,Buryat,unknown,unclassified,0.1
400,Byelorussian,geographic,country,0.9
400,Catalan,unknown,unclassified,0.1
400,Cheremis/Mari,unknown,unclassified,0.1
400,Chilean,geographic,country,0.9
400,Chinese,linguistic,language,0.9
400,Chuvash,unknown,unclassified,0.1
400,Croatian,geographic,country,0.9
400,Czech,geographic,country,0.9
400,Danish,linguistic,language,0.9
400,Dominican,unknown,unclassified,0.1
400,Dutch,linguistic,language,0.9
400,East African,geographic,region,0.8
400,Egyptian,geographic,country,0.9
400,Estonian,geographic,country,0.9
400,Filipino,unknown,unclassified,0.1
400,Finnish,linguistic,language,0.9
400,Flemish,unknown,unclassified,0.1
400,French,linguistic,language,0.9
400,Frisian,unknown,unclassified,0.1
400,Georgian,geographic,country,0.9
400,German,linguistic,language,0.9
400,Greek,linguistic,language,0.9
400,Gypsy,ethnic_tribal,group,0.7
400,Hungarian,linguistic,language,0.9
400,Icelandic,geographic,country,0.9
400,Indian,geographic,country,0.9
400,Indonesian,geographic,country,0.9
400,Iranian,geographic,country,0.9
400,Iraqi,geographic,country,0.9
400,Irish,unknown,unclassified,0.1
400,Italian,linguistic,language,0.9
400,Japanese,geographic,country,0.9
400,Jewish,religious,religion,0.9
400,Jordanian,geographic,country,0.9
400,Karelian,unknown,unclassified,0.1
400,Korean,geographic,country,0.9
400,Kurdish,ethnic_tribal,group,0.7
400,Ladinian,unknown,unclassified,0.1
400,Lappish,unknown,unclassified,0.1
400,Latvian,geographic,country,0.9
400,Lithuanian,geographic,country,0.9
400,Malagasy,unknown,unclassified,0.1
400,Mayan,unknown,unclassified,0.1
400,Mexican,unknown,unclassified,0.1
400,Mongolian,geographic,country,0.9
400,Mordvinian,unknown,unclassified,0.1
400,Moroccan,unknown,unclassified,0.1
400,Namibian,unknown,unclassified,0.1
400,Norwegian,linguistic,language,0.9
400,Ossetian,unknown,unclassified,0.1
400,Pakistani,geographic,country,0.9
400,Palestinian,unknown,unclassified,0.1
400,Polish,linguistic,language,0.9
400,Portuguese,linguistic,language,0.9
400,Qatar,unknown,unclassified,0.1
400,Rumanian,unknown,unclassified,0.1
400,Russian,geographic,country,0.9
400,Saudi Arabian,unknown,unclassified,0.1
400,Scottish,unknown,unclassified,0.1
400,Serbian,geographic,country,0.9
400,Slovakian,geographic,country,0.9
400,Slovene,unknown,unclassified,0.1
400,Sorbian,unknown,unclassified,0.1
400,South American,geographic,region,0.8
400,Spanish,linguistic,language,0.9
400,Sudanese,geographic,country,0.9
400,Swedish,linguistic,language,0.9
400,Swiss,unknown,unclassified,0.1
400,Syrian,geographic,country,0.9
400,Syrjanian,unknown,unclassified,0.1
400,Tunisian,unknown,unclassified,0.1
400,Turkish,linguistic,language,0.9
400,Ukrainian,unknown,unclassified,0.1
400,US-American,geographic,region,0.8
400,Vietnamese,geographic,country,0.9
400,Vogul/Mansi,unknown,unclassified,0.1
400,Votyak,unknown,unclassified,0.1
400,Wepsian,unknown,unclassified,0.1
400,Yakut,unknown,unclassified,0.1
400,Yemenite,unknown,unclassified,0.1
401A*,Danish,linguistic,language,0.9
401A*,German,linguistic,language,0.9
401A*,Italian,linguistic,language,0.9
401A*,Ladinian,unknown,unclassified,0.1
401A*,Lithuanian,geographic,country,0.9
402,Albanian,geographic,country,0.9
402,Algerian,geographic,country,0.9
402,Aramaic,unknown,unclassified,0.1
402,Armenian,geographic,country,0.9
402,Austrian,geographic,country,0.9
402,Bulgarian,geographic,country,0.9
402,Burmese,linguistic,language,0.9
402,Byelorussian,geographic,country,0.9
402,Catalan,unknown,unclassified,0.1
402,Chilean,geographic,country,0.9
402,Costa Rican,unknown,unclassified,0.1
402,Croatian,geographic,country,0.9
402,Czech,geographic,country,0.9
402,Danish,linguistic,language,0.9
402,Dominican,unknown,unclassified,0.1
402,Egyptian,geographic,country,0.9
402,Estonian,geographic,country,0.9
402,Finnish,linguistic,language,0.9
402,Flemish,unknown,unclassified,0.1
402,French,linguistic,language,0.9
402,Georgian,geographic,country,0.9
402,German,linguistic,language,0.9
402,Greek,linguistic,language,0.9
402,Gypsy,ethnic_tribal,group,0.7
402,Hungarian,linguistic,language,0.9
402,Indian,geographic,country,0.9
402,Iraqi,geographic,country,0.9
402,Irish,unknown,unclassified,0.1
402,Italian,linguistic,language,0.9
402,Jewish,religious,religion,0.9
402,Karelian,unknown,unclassified,0.1
402,Korean,geographic,country,0.9
402,Ladinian,unknown,unclassified,0.1
402,Lappish,unknown,unclassified,0.1
402,Latvian,geographic,country,0.9
402,Lithuanian,geographic,country,0.9
402,Livonian,unknown,unclassified,0.1
402,Mexican,unknown,unclassified,0.1
402,Moroccan,unknown,unclassified,0.1
402,Norwegian,linguistic,language,0.9
402,Ossetian,unknown,unclassified,0.1
402,Palestinian,unknown,unclassified,0.1
402,Panamanian,unknown,unclassified,0.1
402,Polish,linguistic,language,0.9
402,Qatar,unknown,unclassified,0.1
402,Rumanian,unknown,unclassified,0.1
402,Russian,geographic,country,0.9
402,Sardinian,unknown,unclassified,0.1
402,Saudi Arabian,unknown,unclassified,0.1
402,Scottish,unknown,unclassified,0.1
402,Serbian,geographic,country,0.9
402,Slovakian,geographic,country,0.9
402,Slovene,unknown,unclassified,0.1
402,Sorbian,unknown,unclassified,0.1
402,Spanish,linguistic,language,0.9
402,Sudanese,geographic,country,0.9
402,Swedish,linguistic,language,0.9
402,Syrian,geographic,country,0.9
402,Syrjanian,unknown,unclassified,0.1
402,Turkish,linguistic,language,0.9
402,Ukrainian,unknown,unclassified,0.1
402,Walloon,unknown,unclassified,0.1
402,Wepsian,unknown,unclassified,0.1
402,Wotian,unknown,unclassified,0.1
402*,Greek,linguistic,language,0.9
402*,Macedonian,unknown,unclassified,0.1
402*,Russian,geographic,country,0.9
402A*,Bulgarian,geographic,country,0.9
402A*,English,linguistic,language,0.9
402A*,French,linguistic,language,0.9
402A*,German,linguistic,language,0.9
402A*,Jewish,religious,religion,0.9
402A*,Polish,linguistic,language,0.9
402A*,Scottish,unknown,unclassified,0.1
402A*,Ukrainian,unknown,unclassified,0.1
403,Algerian,geographic,country,0.9
403,Austrian,geographic,country,0.9
403,Bulgarian,geographic,country,0.9
403,Burmese,linguistic,language,0.9
403,Buryat,unknown,unclassified,0.1
403,Byelorussian,geographic,country,0.9
403,Cape Verdian,unknown,unclassified,0.1
403,Catalan,unknown,unclassified,0.1
403,Chilean,geographic,country,0.9
403,Chinese,linguistic,language,0.9
403,Chuvash,unknown,unclassified,0.1
403,Cuban,unknown,unclassified,0.1
403,Czech,geographic,country,0.9
403,Danish,linguistic,language,0.9
403,Dutch,linguistic,language,0.9
403,Egyptian,geographic,country,0.9
403,Estonian,geographic,country,0.9
403,Faeroese,unknown,unclassified,0.1
403,Finnish,linguistic,language,0.9
403,Flemish,unknown,unclassified,0.1
403,French,linguistic,language,0.9
403,Georgian,geographic,country,0.9
403,German,linguistic,language,0.9
403,Greek,linguistic,language,0.9
403,Gypsy,ethnic_tribal,group,0.7
403,Hungarian,linguistic,language,0.9
403,Icelandic,geographic,country,0.9
403,Indian,geographic,country,0.9
403,Iranian,geographic,country,0.9
403,Iraqi,geographic,country,0.9
403,Irish,unknown,unclassified,0.1
403,Italian,linguistic,language,0.9
403,Japanese,geographic,country,0.9
403,Jewish,religious,religion,0.9
403,Jordanian,geographic,country,0.9
403,Kalmyk,unknown,unclassified,0.1
403,Karelian,unknown,unclassified,0.1
403,Korean,geographic,country,0.9
403,Lappish,unknown,unclassified,0.1
403,Latvian,geographic,country,0.9
403,Lithuanian,geographic,country,0.9
403,Livonian,unknown,unclassified,0.1
403,Luxembourg,unknown,unclassified,0.1
403,Malagasy,unknown,unclassified,0.1
403,Mayan,unknown,unclassified,0.1
403,Mongolian,geographic,country,0.9
403,Moroccan,unknown,unclassified,0.1
403,Namibian,unknown,unclassified,0.1
403,North American Indian,geographic,country,0.9
403,Norwegian,linguistic,language,0.9
403,Ossetian,unknown,unclassified,0.1
403,Palestinian,unknown,unclassified,0.1
403,Persian Gulf,linguistic,language,0.9
403,Polish,linguistic,language,0.9
403,Portuguese,linguistic,language,0.9
403,Puerto Rican,unknown,unclassified,0.1
403,Rumanian,unknown,unclassified,0.1
403,Russian,geographic,country,0.9
403,Sardinian,unknown,unclassified,0.1
403,Serbian,geographic,country,0.9
403,Slovakian,geographic,country,0.9
403,Slovene,unknown,unclassified,0.1
403,Sorbian,unknown,unclassified,0.1
403,South African,geographic,region,0.8
403,Spanish,linguistic,language,0.9
403,Sri Lankan,unknown,unclassified,0.1
403,Swedish,linguistic,language,0.9
403,Syrian,geographic,country,0.9
403,Tunisian,unknown,unclassified,0.1
403,Turkish,linguistic,language,0.9
403,US-American,geographic,region,0.8
403,Votyak,unknown,unclassified,0.1
403,Walloon,unknown,unclassified,0.1
403,Wepsian,unknown,unclassified,0.1
403,Yakut,unknown,unclassified,0.1
403C,Chinese,linguistic,language,0.9
403C,Chuvash,unknown,unclassified,0.1
403C,Estonian,geographic,country,0.9
403C,Finnish,linguistic,language,0.9
403C,Icelandic,geographic,country,0.9
403C,Italian,linguistic,language,0.9
403C,Karelian,unknown,unclassified,0.1
403C,Lappish,unknown,unclassified,0.1
403C,Latvian,geographic,country,0.9
403C,Lithuanian,geographic,country,0.9
403C,Moroccan,unknown,unclassified,0.1
403C,Qatar,unknown,unclassified,0.1
403C,Votyak,unknown,unclassified,0.1
403C,Wepsian,unknown,unclassified,0.1
404,Albanian,geographic,country,0.9
404,Catalan,unknown,unclassified,0.1
404,Chilean,geographic,country,0.9
404,Croatian,geographic,country,0.9
404,Dominican,unknown,unclassified,0.1
404,French,linguistic,language,0.9
404,Greek,linguistic,language,0.9
404,Gypsy,ethnic_tribal,group,0.7
404,Hungarian,linguistic,language,0.9
404,Indian,geographic,country,0.9
404,Italian,linguistic,language,0.9
404,Lithuanian,geographic,country,0.9
404,Polish,linguistic,language,0.9
404,Puerto Rican,unknown,unclassified,0.1
404,Serbian,geographic,country,0.9
404,Spanish,linguistic,language,0.9
404,Swedish,linguistic,language,0.9
404,Turkish,linguistic,language,0.9
405,Algerian,geographic,country,0.9
405,Egyptian,geographic,country,0.9
405,Flemish,unknown,unclassified,0.1
405,French,linguistic,language,0.9
405,German,linguistic,language,0.9
405,Greek,linguistic,language,0.9
405,Gypsy,ethnic_tribal,group,0.7
405,Irish,unknown,unclassified,0.1
405,Jewish,religious,religion,0.9
405,Jordanian,geographic,country,0.9
405,Latvian,geographic,country,0.9
405,Lebanese,unknown,unclassified,0.1
405,Lithuanian,geographic,country,0.9
405,Moroccan,unknown,unclassified,0.1
405,Norwegian,linguistic,language,0.9
405,Palestinian,unknown,unclassified,0.1
405,Persian Gulf,linguistic,language,0.9
405,Polish,linguistic,language,0.9
405,Qatar,unknown,unclassified,0.1
405,Russian,geographic,country,0.9
405,Serbian,geographic,country,0.9
405,Sudanese,geographic,country,0.9
405,Swedish,linguistic,language,0.9
405,Syrian,geographic,country,0.9
405,Tanzanian,unknown,unclassified,0.1
405,Tunisian,unknown,unclassified,0.1
405,US-American,geographic,region,0.8
406,Abkhaz,unknown,unclassified,0.1
406,Danish,linguistic,language,0.9
406,Georgian,geographic,country,0.9
406,Greek,linguistic,language,0.9
406,Japanese,geographic,country,0.9
406,Ossetian,unknown,unclassified,0.1
406,Rumanian,unknown,unclassified,0.1
406,Ukrainian,unknown,unclassified,0.1
407,Burmese,linguistic,language,0.9
407,Byelorussian,geographic,country,0.9
407,Catalan,unknown,unclassified,0.1
407,Cheremis/Mari,unknown,unclassified,0.1
407,Chinese,linguistic,language,0.9
407,Croatian,geographic,country,0.9
407,Czech,geographic,country,0.9
407,Egyptian,geographic,country,0.9
407,Estonian,geographic,country,0.9
407,Georgian,geographic,country,0.9
407,Greek,linguistic,language,0.9
407,Gypsy,ethnic_tribal,group,0.7
407,Hungarian,linguistic,language,0.9
407,Indian,geographic,country,0.9
407,Iranian,geographic,country,0.9
407,Iraqi,geographic,country,0.9
407,Italian,linguistic,language,0.9
407,Jewish,religious,religion,0.9
407,Kuwaiti,unknown,unclassified,0.1
407,Latvian,geographic,country,0.9
407,Moroccan,unknown,unclassified,0.1
407,Palestinian,unknown,unclassified,0.1
407,Polish,linguistic,language,0.9
407,Qatar,unknown,unclassified,0.1
407,Rumanian,unknown,unclassified,0.1
407,Russian,geographic,country,0.9
407,Serbian,geographic,country,0.9
407,Slovakian,geographic,country,0.9
407,Slovene,unknown,unclassified,0.1
407,Sri Lankan,unknown,unclassified,0.1
407,Turkish,linguistic,language,0.9
407,Ukrainian,unknown,unclassified,0.1
407,Vietnamese,geographic,country,0.9
407,Walloon,unknown,unclassified,0.1
407,Yakut,unknown,unclassified,0.1
408,Albanian,geographic,country,0.9
408,Algerian,geographic,country,0.9
408,Argentine,unknown,unclassified,0.1
408,Armenian,geographic,country,0.9
408,Austrian,geographic,country,0.9
408,Basque,ethnic_tribal,group,0.7
408,Bosnian,unknown,unclassified,0.1
408,Brazilian,geographic,country,0.9
408,Bulgarian,geographic,country,0.9
408,Cameroon,unknown,unclassified,0.1
408,Catalan,unknown,unclassified,0.1
408,Chilean,geographic,country,0.9
408,Chinese,linguistic,language,0.9
408,Croatian,geographic,country,0.9
408,Cuban,unknown,unclassified,0.1
408,Czech,geographic,country,0.9
408,Dominican,unknown,unclassified,0.1
408,Egyptian,geographic,country,0.9
408,Finnish,linguistic,language,0.9
408,French,linguistic,language,0.9
408,German,linguistic,language,0.9
408,Greek,linguistic,language,0.9
408,Gypsy,ethnic_tribal,group,0.7
408,Hungarian,linguistic,language,0.9
408,Indian,geographic,country,0.9
408,Iranian,geographic,country,0.9
408,Iraqi,geographic,country,0.9
408,Italian,linguistic,language,0.9
408,Japanese,geographic,country,0.9
408,Jewish,religious,religion,0.9
408,Jordanian,geographic,country,0.9
408,Kenyan,geographic,country,0.9
408,Latvian,geographic,country,0.9
408,Lebanese,unknown,unclassified,0.1
408,Malagasy,unknown,unclassified,0.1
408,Maltese,unknown,unclassified,0.1
408,Mayan,unknown,unclassified,0.1
408,Norwegian,linguistic,language,0.9
408,Pakistani,geographic,country,0.9
408,Palestinian,unknown,unclassified,0.1
408,Panamanian,unknown,unclassified,0.1
408,Portuguese,linguistic,language,0.9
408,Puerto Rican,unknown,unclassified,0.1
408,Qatar,unknown,unclassified,0.1
408,Serbian,geographic,country,0.9
408,Slovakian,geographic,country,0.9
408,Slovene,unknown,unclassified,0.1
408,Spanish,linguistic,language,0.9
408,Swedish,linguistic,language,0.9
408,Syrian,geographic,country,0.9
408,Tanzanian,unknown,unclassified,0.1
408,Turkish,linguistic,language,0.9
408,Ukrainian,unknown,unclassified,0.1
408,West Indies,unknown,unclassified,0.1
408,Yakut,unknown,unclassified,0.1
409,Byelorussian,geographic,country,0.9
409,Estonian,geographic,country,0.9
409,Finnish,linguistic,language,0.9
409,Georgian,geographic,country,0.9
409,Hungarian,linguistic,language,0.9
409,Karelian,unknown,unclassified,0.1
409,Kazakh,unknown,unclassified,0.1
409,Latvian,geographic,country,0.9
409,Lithuanian,geographic,country,0.9
409,Livonian,unknown,unclassified,0.1
409,Russian,geographic,country,0.9
409,Slovene,unknown,unclassified,0.1
409,Spanish,linguistic,language,0.9
409,Swiss,unknown,unclassified,0.1
409,Ukrainian,unknown,unclassified,0.1
409A,Albanian,geographic,country,0.9
409A,Bulgarian,geographic,country,0.9
409A,Cameroon,unknown,unclassified,0.1
409A,Croatian,geographic,country,0.9
409A,Cuban,unknown,unclassified,0.1
409A,Frisian,unknown,unclassified,0.1
409A,Georgian,geographic,country,0.9
409A,Greek,linguistic,language,0.9
409A,Gypsy,ethnic_tribal,group,0.7
409A,Indian,geographic,country,0.9
409A,Iranian,geographic,country,0.9
409A,Italian,linguistic,language,0.9
409A,Jewish,religious,religion,0.9
409A,Latvian,geographic,country,0.9
409A,Lebanese,unknown,unclassified,0.1
409A,Lithuanian,geographic,country,0.9
409A,Mexican,unknown,unclassified,0.1
409A,Moroccan,unknown,unclassified,0.1
