motif_id	text
J2131.3.2.	Dupe persuaded to cut off part of his own body.
J2131.3.3.	Man lays piece of wood on his leg to saw it: saws leg off. Baughman.
J2131.4.	Numskull puts out his eyes.
J2131.4.1.	Looking through the gun barrel.
J2131.5.	Numskull gets his head caught.
J2131.5.1.	Trickster puts on buffalo skull: gets head caught.
J2131.5.2.	Numskull licks out pot: gets it caught on his head.
J2131.5.3.	Numskull sticks his head in the branches of a tree.
J2131.5.4.	Numskull sticks his head into the hole of a millstone. It rolls into the lake.
J2131.5.5.	Wolf trying to catch tongue of camel puts head in camel's mouth: killed.
J2131.5.6.	Jackal's head caught in pot of blue dye. Animals make him king but detect him from his cry.
J2131.5.6.	Jackal's head caught in pot of blue dye. Animals make him king, but detect him from his cry and turn him out.
J2131.5.7.	Fox trying to drown jug. Sticks his head into it and gets drowned himself.
J2132.	Numskull dragged.
J2132.1.	Man catches buffalo by rope and is dragged to death.
J2132.2.	Numskull ties the rope to his leg as the cow grazes on the roof.
J2132.2.	Numskull ties the rope to his leg as the cow grazes on the roof. The cow falls off and the man is pulled up the chimney.
J2132.2.1.	Fool ties rope to his leg and to dog. Is dragged.
J2132.2.2.	Hand bound to dog's leash: person dragged.
J2132.3.	Milker ties cow's tail to himself. Bees sting the cow.
J2132.3.1.	Jackal ties captive crow to his tail. Crow pecks self loose and injures jackal's tail.
J2132.4.	Numskull rides on tiger's back.
J2132.4.	Numskull rides on tiger's back. Dragged to his death or is injured.
J2132.5.	Animal allows himself to be tied to another's tail and is dragged to death.
J2133.	Numskull falls.
J2133.1.	Camel with ass on his back dances. Falls and is killed.
J2133.10.	Monkey jumps into water after a butterfly.
J2133.11.	Hedgehog and crab jump from boat after turtle. They fall on floating leather.
J2133.12.	Woman tries to climb rope of excrement and urine.
J2133.13.	Fool dangling from tree by hands tries to clap them together: falls.
J2133.14.	Fool re-enacts the accident. Falls and injures self and others.
J2133.14.	Fool reenacts the accident. Falls and injures self or others.
J2133.14.1.	"How was the pigeon killed? Fool aims stone at inquirer saying, ""I struck him like this."" Inquirer is killed."
J2133.2.	Monkey jumps over a ravine with his sword girded on. Falls to his death.
J2133.3.	Cat crawls to steeple and tries to fly. Falls.
J2133.3.1.	Coyote attempts to fly from a treetop: falls.
J2133.4.	Numskull cuts off tree-limb on which he sits.
J2133.5.	Men hang down in a chain until top man spits on his hands. They all fall. Arch.
J2133.5.	Men hang down in a chain until top man spits on hands. They all fall.
J2133.5.1.	Wife carried up tree to sky in bag in husband's teeth. She asks question and he drops her when he answers.
J2133.5.1.1.	Servant carrying master across stream answers question with gesture that throws master off.
J2133.5.2.	Numskull going to heaven holding on tail of divine elephant, looses his hold to make gesture. He and all holding on to him fall.
J2133.5.2.	Numskull going to heaven holding on tail of divine elephant, loses his hold to make gesture. He and all holding on to him fall.
J2133.5.3.	Three men in a tree sing song and clap hands: they fall down and die.
J2133.6.	Wolves climb on top of one another to tree.
J2133.6.	Wolves climb on top of one another to tree: lowest runs away and all fall.
J2133.6.1.	Measuring the tower by piling up hampers. They place hampers on top of one another.
J2133.7.	Intruding wolf falls down chimney and kills himself.
J2133.8.	Stargazer falls in well.
J2133.8.	Stargazer falls into well.
J2133.9.	Blind leading blind falls into pit.
J2134.1.	Cause great itching.
J2134.2.	Trickster eats medicines that physic him.
J2134.2.1.	Numskulls eat medicine that physics them. Biscayans pour medicine into rice for broth with which to cook rice.
J2135.	Numskull starves himself.
J2135.1.	Fasting the first month. Numskull having enough food to last him eleven out of the twelve months fasts the entire first month so as to get the ordeal over. He starves with eleven months' supply on hand.
J2135.1.	Fasting the first month.
J2136.	Numskull brings about his own capture.
J2136.1.	Coyote wears fox's rattle; caught in brush and injured.
J2136.2.	Trickster gets caught on a fishhook.
J2136.3.	"Goat eats in garden and is caught. Fox says, ""If your sense were as long as your beard, you would look for exits as well as entrances."""
J2136.5.	Careless thief caught.
J2136.5.1.	Thief stops to admire beautiful things before stealing them. Caught. Litg.
J2136.5.1.1.	Thief debates whether to take one thing or another. Caught.
J2136.5.2.	Talkative thief caught.
J2136.5.3.	Thief of deer cuts it up and keeps counting pieces. Rescued by wife.
J2136.5.4.	Numskull as thief's assistant wakens owner. Pleads successfully that he was trying to awaken the household and prevent theft.
J2136.5.5.	Foolish thief cooks food and awakens household.
J2136.5.6.	Foolish thief asks help of owner. Caught.
J2136.5.6.1.	Master asked to help in the theft. The fool sent in by thieves is told to bring out the heaviest thing. As this is a grain-grinder and he cannot carry it, he wakes the master of the house to help him.
J2136.5.7.	he finds in outhouse. Caught.
J2136.5.8.	Thieves disposed of one at a time. They will not help each other since the fewer thieves there are the more there is to share.
J2136.5.9.	Thieving wolf persuaded to sing. Caught.
J2136.6.	Animal caught in animal carcass.
J2136.6.1.	Greedy jackal caught in carcass of dead bullock.
J2137.	Death through lack of foresight.
J2137.1.	The louse invites the flea. The flea bites the man and jumps away. The bed is searched and the louse killed.
J2137.2.	Dogs of wolf color join the wolves.
J2137.2.	Dogs of wolf color join the wolves. As soon as they have killed the other dogs the wolves then turn on the wolf-colored dogs which they have persuaded to join them.
J2137.2.	Dogs of wolf-color join the wolves.
J2137.3.	Bee rests on water lily which closes over it at night and kills it.
J2137.5.	Sheep killed by the butcher, who they are persuaded will spare them.
J2137.6.	Camel and ass together captured because of ass's singing.
J2137.7.	King attempts to visit the spirit world underground and dies in a tunnel.
J214.	Choice: suffering in youth or old age.
J2143.	Foolish interference in quarrel of the strong fatal to the weak.
J2143.1.	Sparrowintervenes in quarrel between elephants: crushed to death.
J2146.	Disastrous jump to retrieve lost object.
J2146.1.	Miser jumps into a ravine to retrieve single grain. Breaks both legs.
J2146.2.	Man leaps into river and drowns in effort to save his treasure.
J215.	Present evil preferred to change for worse.
J215.1.	Don't drive away the flies. Wounded animal man refuses to have the flies driven away since they are now sated and their places will be taken by fierce and hungry flies.
J215.1.1.	Don't set a hungry guard over food. Parrot set to guard figs eats his fill. When replaced he calls attention to the fact that he is now full and therefore safer than another hungry parrot.
J215.1.2.	King refuses to exile gossipers.
J215.1.2.	King refuses to exile gossipers. They would defame him among strangers. At home they serve to test the king's patience and to reform his life.
J215.1.3.	Do not pluck off the well-fed leeches. Wolf told not to do so lest hungrier ones take their places as he swims.
J215.1.4.	Old man chooses to be annoyed by occasional and loud chirp of swallows than by never-ending but soft chirp of sandpipers.
J215.2.	Oxen decide not to kill butchers, since inexpert killers might replace them.
J215.2.1.	Old woman prays for safety of cruel tyrant for fear a worse one will succeed him.
J215.3.	Heathcock prefers home with hardships to travel in foreign lands.
J215.4.	Monk goes to wilderness to escape work on material things. Finds that he must work to live and returns to monastery.
J216.	Choice of deaths.
J216.1.	Army faces enemy rather than the anger of their king who would kill them if they returned in flight.
J216.2.	Lamb prefers to be sacrificed in temple rather than to be eaten by a wolf.
J216.3.	Crab would rather be killed outright than imprisoned and starved.
J216.4.	Soldier asks to be stabbed in chest. Prostrate soldier asks enemy to stab him in chest instead of back in order to save his honor. Captor frees him and the two become friends.
J216.5.	Early death with fame preferred.
J216.6.	"Saint chooses to die ""after pride of youth"" and before misery of old age."""
J2161.1.	Jumping into the breeches. Trying to draw both legs on at once.
J2161.2.	Pulling on the shirt. The shirt is sewed together at the neck. The man's head is cut off so that the shirt can be put on him.
J2161.3.	Lacing the shoes. Fool laces bedcovering to shoe.
J2162.	Short-sighted use of fire.
J2162.1.	Burning the temple to attain notoriety.
J2162.2.	Fool whose house is burning puts wood on the fire.
J2162.3.	Quenching the burning boat. People row to land and fetch water from a spring to put out the fire.
J2163.	Carrying the plow horse so as not to tramp up the field.
J2163.1.	Numskulls carry one another through mud and the others back in order that not all get dirty.
J2163.2.	Sedan-bearers must carry master about searching for dog since they have refused to search.
J2164.1.	Rowers pull in opposite directions.
J2164.2.	Rowing in a boat which is tied up.
J2165.	Carrying load up hill to roll it down. They realize that they might have rolled it down. They therefore carry it back up hill to roll it down.
